sepal.length	sepal.width	petal.length	variety
5.5	3.0	7.0	Versicolor
7.5	7.5	4.3	Setosa
4.9	4.7	3.3	Setosa
5.4	4.9	2.5	Setosa
9.0	7.3	3.4	Setosa
6.1	5.5	7.0	Versicolor
7.9	7.4	1.8	Setosa
11.2	7.1	9.1	Virginica
6.1	6.9	7.7	Versicolor
8.1	4.0	3.9	Versicolor
6.4	7.0	9.1	Virginica
6.6	2.8	7.5	Versicolor
7.2	4.4	5.9	Setosa
7.2	6.8	5.0	Versicolor
7.4	4.4	5.3	Versicolor
5.1	7.2	4.5	Setosa
7.5	5.7	1.2	Setosa
7.5	6.0	4.6	Setosa
5.8	6.6	4.1	Setosa
6.1	5.0	6.6	Versicolor
10.9	7.3	9.6	Virginica
9.5	7.0	6.5	Versicolor
8.7	6.7	5.8	Setosa
8.2	5.4	6.3	Versicolor
9.3	6.5	6.5	Virginica
8.0	3.3	8.6	Versicolor
8.7	6.9	5.0	Setosa
8.2	3.1	4.5	Versicolor
9.5	4.9	5.0	Versicolor
6.8	7.0	8.4	Versicolor
9.1	3.2	1.4	Setosa
7.3	3.9	3.9	Setosa
7.7	6.0	9.5	Versicolor
8.9	5.7	7.2	Virginica
6.4	7.5	9.0	Versicolor
9.4	6.5	4.2	Versicolor
5.5	3.9	4.2	Versicolor
8.3	5.3	5.7	Versicolor
9.1	3.8	3.4	Setosa
10.7	6.9	5.9	Virginica
6.5	5.6	6.4	Versicolor
6.6	3.3	4.2	Setosa
7.0	7.5	3.8	Setosa
10.3	2.9	6.6	Virginica
9.4	5.7	8.3	Versicolor
7.1	5.0	5.9	Virginica
7.7	7.5	4.7	Versicolor
10.7	4.8	8.2	Virginica
7.3	3.7	8.6	Virginica
7.4	4.4	1.7	Setosa
10.7	3.0	7.3	Virginica
7.4	6.7	9.3	Virginica
10.1	5.1	6.1	Virginica
10.5	3.9	8.5	Versicolor
9.3	6.3	5.1	Virginica
7.0	6.6	4.9	Setosa
7.4	5.5	7.5	Virginica
5.6	7.4	7.1	Versicolor
5.7	5.7	1.6	Setosa
10.0	5.7	3.9	Setosa
5.8	5.6	6.5	Versicolor
9.1	7.9	4.0	Setosa
6.5	7.4	1.6	Setosa
5.4	5.5	5.3	Setosa
9.2	4.6	8.7	Versicolor
11.7	5.0	10.3	Virginica
8.1	5.9	6.1	Versicolor
8.5	3.2	5.6	Virginica
9.8	6.5	5.5	Virginica
9.7	7.5	3.0	Setosa
5.3	6.0	5.4	Setosa
7.2	2.9	4.2	Versicolor
10.9	7.6	5.5	Virginica
9.2	4.3	10.7	Virginica
8.5	5.7	8.1	Versicolor
9.9	6.3	10.1	Virginica
10.1	7.5	5.9	Versicolor
8.3	4.7	6.1	Versicolor
9.1	7.0	6.6	Virginica
9.2	8.6	2.5	Setosa
7.1	4.6	1.5	Setosa
8.4	4.6	6.4	Virginica
5.0	3.8	3.8	Versicolor
10.5	4.2	4.0	Versicolor
9.4	5.3	9.4	Virginica
10.6	3.0	5.9	Virginica
8.8	7.3	6.6	Virginica
7.1	4.0	1.9	Setosa
8.1	7.5	6.6	Versicolor
8.3	4.0	1.6	Setosa
8.7	7.8	8.2	Virginica
6.4	2.9	5.4	Setosa
11.0	6.5	9.7	Virginica
9.1	3.2	5.7	Versicolor
6.4	6.9	3.2	Setosa
7.7	4.3	8.8	Virginica
6.8	6.3	6.4	Versicolor
6.6	7.5	6.0	Versicolor
9.3	7.0	4.2	Setosa
7.4	6.6	5.9	Versicolor
5.5	3.4	3.8	Versicolor
8.8	7.4	9.3	Virginica
10.7	6.6	7.6	Virginica
9.3	7.0	2.4	Setosa
6.4	7.0	3.9	Setosa
