petal.width	variety
2.1	Setosa
0.2	Setosa
3.9	Virginica
1.2	Setosa
1.4	Versicolor
1.3	Versicolor
1.6	Virginica
4.1	Setosa
6.4	Virginica
4.6	Virginica
2.2	Versicolor
1.2	Setosa
5.5	Versicolor
2.9	Setosa
4.7	Setosa
4.0	Versicolor
2.3	Virginica
3.8	Virginica
2.6	Setosa
2.0	Versicolor
6.8	Virginica
4.8	Setosa
5.7	Versicolor
3.2	Setosa
2.5	Virginica
0.7	Setosa
1.3	Setosa
4.5	Virginica
5.4	Virginica
2.7	Versicolor
1.9	Versicolor
2.5	Versicolor
1.7	Setosa
5.2	Virginica
4.7	Versicolor
5.0	Setosa
1.8	Versicolor
1.2	Setosa
1.2	Setosa
6.0	Versicolor
4.6	Versicolor
0.2	Setosa
1.7	Setosa
4.1	Setosa
1.3	Versicolor
2.3	Setosa
3.4	Setosa
3.8	Virginica
4.7	Setosa
3.0	Versicolor
0.2	Setosa
5.8	Virginica
4.8	Versicolor
4.3	Virginica
3.4	Virginica
5.5	Versicolor
4.9	Versicolor
6.0	Versicolor
5.1	Versicolor
4.5	Versicolor
3.0	Versicolor
5.0	Virginica
2.5	Versicolor
5.5	Virginica
4.5	Virginica
3.0	Virginica
4.4	Virginica
6.8	Virginica
2.0	Versicolor
5.8	Virginica
3.3	Setosa
1.8	Virginica
2.7	Setosa
2.0	Virginica
0.2	Setosa
1.8	Versicolor
2.4	Setosa
1.3	Setosa
2.8	Virginica
2.4	Versicolor
2.3	Versicolor
4.1	Virginica
4.3	Virginica
5.1	Virginica
5.4	Versicolor
4.2	Virginica
6.3	Virginica
2.6	Virginica
5.4	Versicolor
1.5	Versicolor
1.2	Setosa
3.1	Versicolor
6.5	Virginica
3.6	Versicolor
3.6	Versicolor
3.9	Virginica
0.2	Setosa
3.1	Versicolor
6.5	Virginica
3.1	Setosa
0.7	Setosa
2.0	Versicolor
6.3	Virginica
5.3	Virginica
5.8	Virginica
