petal.length	petal.width	variety
2.1	3.7	Setosa
5.0	2.7	Setosa
3.7	4.2	Setosa
10.8	2.8	Virginica
5.2	2.7	Setosa
7.5	3.0	Versicolor
6.0	3.5	Versicolor
5.5	3.2	Versicolor
7.7	2.4	Versicolor
8.5	4.5	Virginica
4.0	1.1	Setosa
1.6	1.6	Setosa
7.3	6.4	Virginica
9.2	5.5	Versicolor
8.1	7.0	Virginica
10.3	6.2	Virginica
9.5	4.6	Virginica
4.7	2.7	Versicolor
5.8	3.3	Versicolor
5.4	2.7	Setosa
9.7	3.3	Virginica
7.9	1.4	Versicolor
5.1	1.5	Virginica
10.0	5.8	Virginica
3.0	3.4	Setosa
1.8	3.3	Setosa
8.0	2.5	Virginica
6.2	6.5	Virginica
5.1	5.5	Versicolor
5.5	4.3	Versicolor
6.2	6.0	Virginica
2.9	3.7	Setosa
4.4	4.8	Setosa
6.3	2.3	Virginica
6.0	3.3	Setosa
1.6	2.9	Setosa
2.2	5.0	Setosa
6.6	5.4	Virginica
2.6	1.7	Setosa
6.6	4.6	Virginica
4.4	3.2	Versicolor
2.9	1.8	Setosa
6.5	2.5	Versicolor
4.2	3.3	Versicolor
1.7	1.2	Setosa
9.6	4.4	Virginica
3.0	1.7	Setosa
5.8	4.4	Setosa
8.0	5.0	Versicolor
2.4	1.1	Setosa
7.7	5.1	Versicolor
6.7	3.2	Virginica
10.3	6.1	Virginica
1.5	4.7	Setosa
5.0	5.0	Versicolor
9.0	1.7	Virginica
5.7	4.2	Versicolor
2.4	3.2	Setosa
6.5	2.3	Versicolor
6.5	5.0	Versicolor
4.6	2.1	Setosa
9.1	1.4	Versicolor
4.1	4.3	Versicolor
10.0	5.5	Virginica
4.4	3.6	Versicolor
7.1	3.9	Virginica
7.5	6.3	Virginica
7.6	4.2	Virginica
7.5	2.1	Versicolor
2.7	4.9	Setosa
2.7	3.8	Setosa
9.1	2.4	Virginica
6.4	4.3	Virginica
7.2	2.0	Versicolor
7.4	5.4	Versicolor
5.3	4.8	Versicolor
3.9	2.7	Setosa
4.2	4.3	Versicolor
4.5	3.2	Setosa
3.3	4.0	Versicolor
5.6	2.3	Virginica
8.4	5.1	Virginica
9.2	4.0	Virginica
5.9	0.4	Setosa
5.3	4.3	Versicolor
5.2	4.5	Versicolor
6.7	2.3	Virginica
3.8	2.2	Setosa
8.1	3.5	Virginica
5.3	1.2	Setosa
6.4	2.8	Virginica
9.1	1.8	Versicolor
6.4	3.3	Virginica
5.3	4.8	Setosa
9.9	5.3	Virginica
6.1	3.3	Virginica
6.1	4.4	Virginica
6.3	5.3	Virginica
2.5	1.4	Setosa
8.9	5.5	Virginica
4.5	0.7	Setosa
8.1	4.6	Versicolor
8.6	5.8	Virginica
5.6	1.2	Setosa
5.6	1.2	Setosa
