sepal.width	petal.length	petal.width	variety
7.0	3.3	1.8	Setosa
3.8	3.0	3.8	Setosa
3.4	9.0	3.6	Versicolor
5.5	6.5	5.9	Virginica
5.2	5.9	5.2	Versicolor
4.0	7.6	5.8	Virginica
6.0	10.0	2.8	Virginica
7.0	7.4	5.6	Versicolor
7.6	6.1	7.0	Virginica
5.8	3.2	5.0	Setosa
2.8	7.1	2.4	Virginica
5.5	2.4	2.3	Setosa
5.9	5.9	3.8	Virginica
4.0	5.9	2.7	Setosa
2.7	8.0	1.5	Versicolor
6.6	3.1	3.7	Setosa
6.9	8.3	3.3	Virginica
7.8	1.9	0.9	Setosa
6.8	7.6	4.1	Virginica
4.7	9.0	2.8	Virginica
7.6	5.4	0.6	Setosa
7.8	10.2	6.0	Virginica
7.0	4.4	4.3	Setosa
4.5	5.9	6.6	Virginica
6.7	3.5	0.9	Setosa
5.4	5.0	4.0	Versicolor
4.5	7.2	2.0	Versicolor
5.7	7.0	2.0	Versicolor
5.2	5.9	5.3	Virginica
4.9	6.1	4.3	Versicolor
4.0	8.5	3.0	Versicolor
5.4	7.7	5.8	Versicolor
6.1	1.5	3.6	Setosa
6.1	2.5	3.1	Setosa
4.7	2.7	4.7	Setosa
5.4	5.5	3.9	Setosa
5.5	5.6	0.2	Setosa
6.1	8.4	2.7	Versicolor
4.8	7.7	6.2	Virginica
5.8	4.1	2.8	Versicolor
5.6	1.5	4.7	Setosa
6.0	7.0	4.5	Virginica
3.3	6.0	5.5	Virginica
4.0	4.0	4.1	Versicolor
3.9	8.2	1.5	Versicolor
5.8	9.6	4.2	Virginica
4.2	3.5	2.7	Setosa
7.1	6.5	5.0	Versicolor
5.0	5.5	4.7	Virginica
3.1	6.6	4.8	Virginica
3.4	5.1	3.3	Versicolor
6.3	7.0	2.3	Versicolor
5.1	3.0	3.2	Setosa
6.8	4.6	2.7	Setosa
3.8	1.7	1.3	Setosa
4.2	5.8	1.8	Versicolor
5.6	5.4	3.5	Versicolor
3.9	5.0	1.2	Setosa
6.7	1.8	0.7	Setosa
4.0	3.6	3.1	Setosa
5.2	8.3	6.8	Virginica
6.3	6.9	3.0	Virginica
4.8	6.2	3.7	Versicolor
7.4	9.6	4.9	Virginica
6.0	5.9	2.5	Versicolor
3.0	2.1	2.1	Setosa
6.0	9.6	6.8	Virginica
4.9	7.3	1.0	Versicolor
6.1	10.9	2.8	Virginica
6.3	9.2	2.6	Versicolor
3.1	8.9	2.6	Virginica
6.6	5.9	4.2	Setosa
5.8	4.0	1.8	Versicolor
5.0	8.5	3.2	Versicolor
7.5	4.9	0.2	Setosa
5.6	9.5	3.3	Virginica
6.5	4.1	2.3	Versicolor
6.9	7.1	5.8	Virginica
4.4	1.4	3.8	Setosa
4.2	5.6	4.4	Virginica
3.6	7.5	5.7	Versicolor
5.4	5.7	2.4	Versicolor
4.0	5.0	3.2	Setosa
5.2	8.3	3.4	Virginica
6.5	2.2	2.7	Setosa
4.0	6.4	1.8	Virginica
4.5	9.3	3.6	Virginica
5.5	5.9	3.9	Versicolor
5.7	4.9	1.2	Setosa
3.0	7.1	5.1	Virginica
4.2	5.1	3.0	Virginica
4.4	6.2	1.9	Setosa
5.2	8.7	3.9	Versicolor
7.9	2.0	4.9	Setosa
5.1	7.1	6.4	Virginica
2.8	7.0	5.8	Versicolor
6.3	4.8	5.5	Versicolor
7.0	3.9	1.6	Setosa
6.0	7.8	2.8	Virginica
2.5	4.0	3.3	Versicolor
5.8	9.2	5.1	Virginica
3.1	8.6	3.4	Virginica
4.2	6.0	1.5	Versicolor
7.4	4.1	1.2	Setosa
4.0	5.5	3.5	Versicolor
