sepal.width	variety
7.5	Virginica
3.6	Virginica
4.3	Virginica
6.0	Virginica
3.0	Setosa
3.7	Versicolor
3.9	Setosa
6.8	Versicolor
6.8	Setosa
5.2	Virginica
4.5	Virginica
3.3	Versicolor
6.9	Versicolor
5.3	Versicolor
6.7	Virginica
3.6	Virginica
4.5	Virginica
5.6	Virginica
3.0	Versicolor
5.1	Versicolor
7.0	Setosa
7.3	Virginica
7.5	Virginica
3.9	Virginica
7.0	Virginica
7.0	Versicolor
5.9	Virginica
7.8	Setosa
4.2	Setosa
8.1	Setosa
3.1	Virginica
8.2	Setosa
2.7	Versicolor
7.5	Setosa
3.7	Virginica
3.1	Setosa
2.5	Virginica
5.3	Virginica
5.9	Virginica
6.5	Versicolor
5.4	Setosa
5.1	Versicolor
4.0	Setosa
2.9	Versicolor
8.4	Setosa
6.8	Versicolor
5.9	Versicolor
2.8	Versicolor
2.2	Virginica
5.9	Versicolor
3.5	Virginica
5.3	Setosa
7.9	Versicolor
3.3	Virginica
7.7	Virginica
4.2	Versicolor
2.4	Versicolor
7.5	Virginica
3.5	Setosa
5.7	Virginica
4.3	Virginica
3.7	Virginica
2.9	Versicolor
4.7	Virginica
6.5	Virginica
5.0	Virginica
7.8	Setosa
7.5	Versicolor
6.2	Virginica
3.5	Setosa
4.5	Virginica
3.8	Virginica
5.5	Versicolor
5.4	Setosa
8.0	Setosa
5.2	Setosa
4.4	Setosa
8.4	Setosa
4.0	Versicolor
8.3	Setosa
7.1	Setosa
3.4	Setosa
4.4	Setosa
4.0	Setosa
6.6	Setosa
6.4	Versicolor
6.8	Virginica
5.7	Versicolor
7.3	Virginica
7.6	Setosa
3.8	Virginica
4.2	Setosa
6.3	Virginica
3.8	Setosa
6.0	Setosa
6.4	Setosa
6.9	Versicolor
6.9	Virginica
3.6	Virginica
3.7	Setosa
4.0	Versicolor
5.2	Versicolor
6.5	Setosa
3.3	Versicolor
6.0	Virginica
