sepal.length	sepal.width	variety
6.6	2.5	Versicolor
7.5	6.2	Setosa
10.8	3.8	Versicolor
7.6	6.5	Versicolor
6.7	6.1	Versicolor
8.1	6.3	Versicolor
6.1	3.4	Versicolor
9.7	8.0	Setosa
9.0	3.2	Virginica
9.4	5.7	Virginica
6.2	4.2	Setosa
7.3	5.0	Virginica
5.5	4.4	Setosa
7.5	7.4	Versicolor
5.5	6.0	Setosa
9.4	3.8	Virginica
6.4	6.0	Virginica
8.6	5.3	Virginica
7.9	5.8	Virginica
5.0	4.5	Setosa
6.1	3.5	Versicolor
7.2	7.0	Virginica
7.8	8.0	Setosa
8.2	3.8	Virginica
9.2	5.2	Virginica
11.2	5.0	Versicolor
7.5	7.9	Setosa
8.7	2.6	Virginica
7.4	5.6	Setosa
8.8	4.9	Virginica
6.4	4.3	Virginica
8.0	4.2	Virginica
8.0	2.9	Versicolor
9.9	3.4	Setosa
7.4	3.2	Versicolor
7.8	6.3	Versicolor
7.4	3.5	Virginica
7.1	7.2	Setosa
7.3	6.0	Setosa
9.6	3.0	Versicolor
8.7	6.9	Versicolor
9.6	6.0	Setosa
9.4	5.9	Versicolor
5.6	3.9	Setosa
6.1	6.2	Versicolor
9.5	4.1	Versicolor
5.9	4.7	Setosa
9.1	6.5	Virginica
8.4	4.0	Versicolor
11.4	5.1	Virginica
8.4	8.4	Setosa
7.7	6.0	Virginica
10.8	6.3	Virginica
6.3	5.5	Setosa
9.6	7.5	Virginica
6.6	2.6	Virginica
10.8	2.5	Versicolor
7.9	6.2	Versicolor
6.4	4.1	Setosa
6.0	2.7	Versicolor
7.7	4.1	Virginica
7.0	4.7	Versicolor
7.2	3.5	Virginica
7.8	5.5	Virginica
7.7	5.3	Virginica
5.5	6.3	Setosa
9.0	3.5	Virginica
7.6	6.9	Setosa
8.3	5.7	Virginica
8.3	3.4	Virginica
5.8	2.6	Versicolor
6.8	5.4	Setosa
9.4	3.4	Setosa
6.5	8.7	Setosa
7.9	3.5	Versicolor
5.4	6.6	Setosa
5.8	7.7	Setosa
7.7	5.3	Versicolor
8.2	5.6	Versicolor
10.5	5.0	Virginica
8.8	5.3	Versicolor
8.2	2.8	Versicolor
9.8	6.7	Virginica
7.0	7.6	Setosa
9.2	3.1	Versicolor
8.4	4.1	Virginica
9.0	4.4	Versicolor
7.1	5.2	Setosa
6.1	6.1	Setosa
7.4	5.9	Setosa
8.7	2.7	Versicolor
10.0	7.5	Virginica
7.7	5.9	Setosa
10.3	7.3	Virginica
5.0	3.3	Versicolor
7.9	6.8	Virginica
8.4	4.7	Setosa
9.5	3.7	Versicolor
8.3	4.4	Setosa
7.7	5.9	Setosa
10.2	6.8	Virginica
8.7	5.0	Virginica
8.4	7.2	Virginica
6.0	4.5	Versicolor
10.4	5.1	Virginica
