sepal.length	sepal.width	variety
8.6	3.0	Versicolor
8.8	4.6	Versicolor
9.0	6.5	Virginica
8.5	7.7	Setosa
8.0	7.0	Versicolor
9.3	5.2	Virginica
7.2	6.1	Versicolor
8.8	3.7	Versicolor
7.7	5.3	Virginica
7.5	3.5	Versicolor
6.9	7.0	Versicolor
6.5	3.6	Setosa
9.5	6.4	Versicolor
9.3	7.8	Versicolor
9.1	3.5	Virginica
10.2	6.4	Virginica
7.6	3.1	Virginica
8.7	4.7	Virginica
7.1	7.5	Setosa
8.7	2.7	Versicolor
4.6	7.1	Setosa
9.4	4.0	Versicolor
10.0	4.3	Versicolor
8.0	4.7	Virginica
7.4	7.7	Setosa
10.2	8.3	Setosa
8.5	5.4	Versicolor
6.5	3.2	Virginica
6.1	4.9	Versicolor
6.0	5.5	Setosa
9.4	7.1	Versicolor
10.2	7.3	Versicolor
8.8	5.9	Virginica
7.1	7.4	Setosa
7.2	6.1	Virginica
7.8	2.3	Versicolor
6.1	5.5	Versicolor
9.0	5.3	Versicolor
8.8	5.2	Virginica
7.7	4.3	Versicolor
9.0	5.4	Versicolor
6.5	2.7	Versicolor
9.0	6.4	Setosa
6.7	5.9	Setosa
8.7	7.4	Versicolor
5.9	6.4	Setosa
6.6	2.5	Versicolor
5.8	5.4	Setosa
7.1	8.0	Setosa
7.5	4.8	Setosa
5.4	5.0	Setosa
8.3	5.2	Versicolor
9.6	7.0	Versicolor
8.6	3.4	Versicolor
8.6	6.9	Setosa
9.3	5.1	Setosa
9.4	5.1	Setosa
9.5	4.4	Versicolor
6.9	4.4	Setosa
11.2	3.5	Versicolor
7.8	7.0	Setosa
7.1	5.2	Versicolor
8.3	7.0	Virginica
9.1	4.8	Versicolor
9.2	5.2	Setosa
5.4	5.9	Setosa
8.4	7.1	Virginica
7.8	3.4	Virginica
7.0	4.0	Virginica
10.3	4.3	Virginica
9.2	3.7	Versicolor
5.6	4.8	Setosa
10.4	6.9	Versicolor
7.1	6.3	Virginica
8.5	7.7	Setosa
10.1	3.8	Versicolor
5.4	5.0	Setosa
11.2	3.5	Virginica
9.2	5.5	Virginica
10.0	6.2	Versicolor
10.8	7.3	Virginica
8.8	5.0	Virginica
10.7	4.3	Virginica
9.6	7.0	Versicolor
11.2	3.6	Virginica
6.2	6.5	Versicolor
7.5	5.9	Setosa
10.4	6.0	Virginica
10.0	5.2	Versicolor
9.6	5.5	Virginica
4.9	3.0	Virginica
10.7	5.6	Virginica
7.6	4.0	Virginica
8.2	3.4	Versicolor
7.4	5.9	Setosa
9.4	4.6	Setosa
10.4	6.7	Virginica
5.6	5.3	Setosa
5.4	3.1	Setosa
7.6	6.2	Setosa
8.9	5.3	Virginica
10.9	5.8	Virginica
8.7	5.3	Virginica
7.0	6.3	Versicolor
7.0	3.3	Setosa
