sepal.length	sepal.width	petal.length	variety
8.1	4.8	8.4	Virginica
11.3	3.9	9.8	Virginica
7.2	6.8	6.1	Versicolor
8.3	5.8	9.2	Versicolor
7.5	4.9	8.0	Versicolor
4.6	6.1	5.5	Setosa
8.4	7.5	5.8	Setosa
7.3	3.5	7.5	Virginica
9.6	6.4	5.6	Versicolor
6.1	4.7	5.0	Setosa
5.8	2.8	7.6	Virginica
7.3	6.6	4.1	Setosa
8.7	4.4	4.9	Setosa
9.5	5.3	3.9	Setosa
9.7	3.2	8.0	Virginica
6.8	5.5	1.4	Setosa
7.9	3.2	7.8	Versicolor
6.5	6.5	10.3	Virginica
9.9	3.3	9.6	Virginica
6.3	5.5	2.1	Setosa
9.2	5.1	8.9	Virginica
8.0	2.9	7.0	Versicolor
5.6	6.8	1.7	Setosa
7.4	6.6	8.9	Versicolor
5.8	4.2	3.0	Setosa
7.6	6.5	7.6	Versicolor
8.6	6.5	7.1	Virginica
8.5	3.9	6.7	Versicolor
5.5	6.0	2.3	Setosa
8.7	3.2	5.1	Setosa
7.4	2.9	7.3	Versicolor
8.0	5.1	2.9	Setosa
7.8	6.8	4.8	Versicolor
7.7	3.8	5.2	Setosa
6.5	3.5	6.1	Setosa
9.7	7.9	9.4	Virginica
7.0	6.5	10.0	Virginica
7.5	2.7	5.5	Versicolor
5.1	3.9	1.5	Setosa
9.7	5.0	2.5	Setosa
8.5	3.0	7.3	Virginica
7.9	5.7	1.3	Setosa
8.1	5.8	7.5	Versicolor
5.4	5.4	3.8	Setosa
9.8	7.0	4.7	Setosa
7.6	6.9	8.2	Versicolor
9.2	6.5	8.8	Virginica
10.2	3.8	7.0	Versicolor
12.2	5.8	10.2	Virginica
8.2	7.6	10.1	Virginica
4.8	3.9	2.1	Setosa
9.2	5.6	4.7	Versicolor
6.0	4.5	4.8	Setosa
7.7	3.7	6.5	Versicolor
6.7	3.1	3.5	Versicolor
8.7	4.0	6.2	Versicolor
6.6	3.6	7.6	Virginica
9.7	6.5	9.8	Virginica
8.0	4.5	4.6	Setosa
7.6	5.3	2.0	Setosa
10.1	6.5	9.4	Virginica
7.7	4.1	3.5	Setosa
5.1	6.4	5.4	Setosa
8.4	5.1	8.5	Virginica
7.9	3.4	5.7	Setosa
7.5	5.2	4.7	Setosa
6.1	5.0	5.4	Setosa
8.9	3.7	5.8	Virginica
8.9	5.1	3.9	Setosa
6.3	3.7	8.6	Virginica
7.2	3.3	5.3	Virginica
7.2	3.5	8.2	Virginica
10.9	2.8	5.6	Virginica
5.5	7.4	2.0	Setosa
7.2	4.7	6.4	Versicolor
6.8	4.5	5.9	Versicolor
8.5	4.2	5.0	Virginica
5.8	6.7	8.1	Virginica
10.1	6.5	8.6	Versicolor
8.4	7.0	6.2	Versicolor
10.8	2.9	6.1	Virginica
9.2	3.1	7.6	Virginica
8.0	6.9	2.1	Setosa
5.4	2.5	7.0	Virginica
7.2	3.4	6.8	Versicolor
9.4	3.6	5.1	Virginica
10.2	6.8	8.2	Virginica
8.4	5.7	7.8	Virginica
8.0	2.6	7.4	Versicolor
7.3	2.8	8.4	Versicolor
7.9	4.1	3.5	Setosa
7.4	6.2	4.5	Versicolor
7.1	4.7	7.7	Versicolor
9.5	5.3	5.1	Versicolor
9.1	8.1	2.5	Setosa
7.4	6.0	5.4	Setosa
7.8	6.2	6.9	Virginica
9.4	3.6	8.4	Virginica
11.1	5.0	8.4	Versicolor
10.2	6.5	9.5	Versicolor
9.5	7.7	7.2	Versicolor
5.5	3.8	2.8	Setosa
7.8	3.4	1.9	Setosa
8.0	3.2	6.1	Versicolor
7.2	3.5	5.0	Virginica
