sepal.length	sepal.width	variety
8.1	3.2	Setosa
9.4	2.9	Versicolor
7.0	7.0	Virginica
5.5	4.9	Versicolor
6.2	5.2	Versicolor
10.3	4.2	Virginica
9.9	5.1	Virginica
8.1	6.6	Setosa
5.3	4.9	Setosa
5.3	6.9	Setosa
10.8	5.3	Versicolor
8.6	5.3	Setosa
6.0	3.8	Setosa
8.5	5.3	Versicolor
9.8	5.0	Versicolor
6.6	3.3	Versicolor
6.7	3.6	Versicolor
7.2	4.0	Virginica
7.7	5.7	Setosa
9.2	7.0	Versicolor
10.9	4.2	Virginica
5.7	5.1	Versicolor
7.0	7.0	Virginica
8.8	5.7	Virginica
7.9	3.9	Setosa
8.5	2.7	Versicolor
6.8	3.8	Versicolor
7.6	6.0	Versicolor
8.9	7.5	Versicolor
7.3	4.7	Virginica
6.8	7.4	Virginica
10.3	4.0	Virginica
8.6	3.3	Setosa
5.5	5.5	Setosa
5.9	5.0	Virginica
5.8	7.7	Setosa
9.5	6.9	Versicolor
6.6	6.5	Setosa
5.0	5.0	Versicolor
7.6	4.6	Setosa
6.2	4.9	Versicolor
5.5	7.5	Setosa
9.1	4.9	Versicolor
11.1	7.0	Versicolor
10.7	4.5	Virginica
9.7	5.6	Virginica
6.4	7.0	Setosa
8.0	3.6	Setosa
4.7	6.7	Setosa
8.4	6.3	Virginica
8.0	5.1	Versicolor
8.9	7.4	Setosa
6.9	4.8	Virginica
7.2	7.6	Virginica
7.2	6.0	Versicolor
8.1	4.3	Virginica
8.1	3.0	Virginica
6.6	7.9	Setosa
9.5	6.5	Setosa
11.0	3.0	Virginica
7.2	6.4	Virginica
7.1	7.2	Versicolor
4.9	4.1	Setosa
5.6	4.8	Setosa
9.6	3.6	Virginica
8.7	5.4	Setosa
10.0	2.7	Versicolor
9.1	7.9	Setosa
7.3	3.0	Setosa
7.4	6.2	Virginica
5.9	7.2	Setosa
8.1	5.5	Versicolor
5.8	4.1	Setosa
5.4	3.1	Setosa
7.4	7.7	Versicolor
7.2	7.0	Virginica
8.5	6.4	Versicolor
6.2	5.3	Virginica
11.2	6.5	Virginica
8.7	3.8	Setosa
7.7	5.0	Virginica
5.6	7.5	Versicolor
9.7	4.1	Versicolor
8.2	4.3	Versicolor
5.6	4.5	Setosa
6.8	6.3	Virginica
7.4	8.2	Setosa
9.4	4.0	Versicolor
9.4	5.8	Virginica
5.1	7.3	Setosa
10.2	3.3	Virginica
5.6	7.2	Setosa
10.3	2.6	Versicolor
4.9	5.0	Setosa
5.5	7.0	Versicolor
9.0	5.2	Setosa
7.7	6.8	Virginica
6.4	7.1	Setosa
10.3	5.9	Virginica
9.0	7.5	Setosa
4.9	3.4	Setosa
7.2	7.3	Versicolor
10.5	5.0	Virginica
7.4	6.4	Setosa
8.2	5.1	Virginica
