sepal.length	variety
7.4	Virginica
9.5	Versicolor
9.3	Versicolor
4.9	Setosa
9.7	Virginica
7.6	Setosa
8.0	Versicolor
6.8	Setosa
8.0	Versicolor
5.9	Setosa
10.5	Virginica
9.1	Versicolor
6.1	Versicolor
7.0	Setosa
9.9	Versicolor
9.0	Versicolor
7.9	Versicolor
7.9	Virginica
10.2	Virginica
8.2	Virginica
9.3	Versicolor
7.7	Virginica
10.5	Virginica
10.1	Versicolor
7.6	Versicolor
10.0	Versicolor
6.5	Setosa
8.4	Versicolor
8.3	Virginica
9.5	Virginica
7.8	Virginica
7.7	Versicolor
6.4	Setosa
4.9	Versicolor
11.1	Versicolor
6.2	Virginica
6.3	Setosa
8.6	Versicolor
9.6	Setosa
8.0	Versicolor
9.8	Virginica
11.4	Versicolor
11.2	Virginica
9.5	Versicolor
9.2	Versicolor
9.6	Setosa
7.3	Setosa
10.3	Virginica
5.9	Setosa
5.0	Setosa
5.1	Setosa
9.6	Versicolor
8.7	Setosa
8.5	Setosa
8.5	Virginica
4.5	Setosa
4.4	Setosa
8.7	Virginica
6.9	Virginica
8.1	Versicolor
6.3	Setosa
8.6	Setosa
8.3	Setosa
5.9	Setosa
5.0	Versicolor
9.4	Setosa
8.1	Virginica
6.3	Virginica
7.1	Setosa
6.6	Setosa
9.4	Virginica
7.4	Versicolor
8.7	Setosa
6.4	Setosa
7.3	Versicolor
7.6	Setosa
7.2	Virginica
8.2	Versicolor
10.2	Virginica
7.7	Versicolor
7.3	Versicolor
8.1	Versicolor
7.2	Versicolor
5.5	Versicolor
9.9	Virginica
7.2	Versicolor
6.3	Virginica
11.2	Versicolor
9.0	Setosa
8.5	Setosa
11.3	Virginica
7.4	Setosa
9.9	Virginica
7.5	Virginica
8.3	Virginica
9.3	Setosa
9.9	Setosa
8.3	Versicolor
5.4	Setosa
8.1	Setosa
5.0	Setosa
5.3	Setosa
5.6	Versicolor
5.7	Versicolor
5.6	Setosa
