sepal.width	variety
7.9	Setosa
4.1	Versicolor
5.0	Virginica
6.6	Setosa
6.8	Virginica
7.0	Setosa
6.3	Versicolor
8.1	Setosa
6.5	Versicolor
3.5	Setosa
4.7	Setosa
3.3	Versicolor
7.0	Virginica
8.5	Setosa
4.1	Versicolor
3.0	Virginica
4.7	Versicolor
5.9	Setosa
4.9	Virginica
4.1	Setosa
3.3	Virginica
7.9	Setosa
3.4	Versicolor
6.5	Versicolor
6.8	Virginica
6.1	Versicolor
6.0	Virginica
5.4	Setosa
3.7	Virginica
7.2	Setosa
4.5	Virginica
5.6	Setosa
5.2	Versicolor
4.9	Versicolor
4.4	Setosa
7.6	Virginica
4.2	Versicolor
4.8	Versicolor
3.8	Virginica
4.7	Setosa
6.7	Versicolor
5.6	Virginica
3.4	Versicolor
7.2	Versicolor
6.5	Versicolor
5.2	Virginica
3.7	Versicolor
7.3	Virginica
5.9	Versicolor
5.5	Versicolor
3.8	Virginica
8.3	Setosa
7.5	Versicolor
7.5	Setosa
3.0	Versicolor
5.5	Setosa
6.5	Setosa
7.4	Setosa
3.1	Virginica
6.5	Virginica
5.8	Setosa
4.2	Versicolor
6.3	Virginica
7.0	Versicolor
5.1	Virginica
4.8	Setosa
6.1	Versicolor
4.0	Virginica
7.2	Setosa
4.4	Versicolor
3.5	Virginica
2.6	Versicolor
5.5	Setosa
8.3	Setosa
8.2	Setosa
5.1	Versicolor
5.3	Virginica
6.7	Setosa
5.9	Virginica
5.7	Virginica
6.8	Versicolor
7.4	Setosa
5.0	Versicolor
7.0	Versicolor
6.6	Virginica
6.0	Virginica
4.9	Versicolor
3.4	Virginica
3.6	Setosa
4.6	Setosa
3.8	Setosa
5.2	Virginica
6.2	Setosa
6.4	Setosa
3.5	Versicolor
4.8	Virginica
4.5	Virginica
5.9	Versicolor
5.4	Setosa
7.9	Setosa
5.2	Virginica
6.2	Virginica
5.4	Setosa
7.5	Setosa
7.8	Setosa
