sepal.length	sepal.width	variety
10.1	7.5	Virginica
9.7	6.0	Virginica
10.6	4.0	Virginica
8.5	3.4	Versicolor
6.2	2.8	Versicolor
8.2	3.5	Virginica
6.6	5.6	Setosa
7.3	4.0	Virginica
9.9	3.4	Setosa
8.4	5.0	Setosa
10.8	3.8	Virginica
8.0	6.2	Virginica
4.8	3.5	Setosa
10.7	5.0	Virginica
6.0	4.3	Setosa
10.2	5.8	Virginica
9.4	7.1	Versicolor
9.0	6.4	Versicolor
6.9	6.6	Setosa
8.8	7.3	Versicolor
8.5	4.0	Virginica
8.2	3.2	Setosa
10.4	5.0	Virginica
8.9	6.5	Versicolor
5.5	3.5	Versicolor
7.1	3.0	Versicolor
11.7	3.8	Virginica
7.3	3.0	Setosa
8.3	7.2	Virginica
6.8	7.2	Virginica
9.0	6.9	Versicolor
7.7	5.6	Virginica
4.9	5.6	Setosa
7.2	6.4	Setosa
8.7	4.4	Versicolor
5.8	5.0	Setosa
8.1	3.8	Setosa
10.0	3.5	Virginica
9.8	2.7	Virginica
8.7	3.2	Virginica
5.7	6.2	Versicolor
8.5	4.2	Setosa
5.0	2.8	Versicolor
9.6	6.3	Versicolor
10.1	6.9	Versicolor
8.6	3.4	Setosa
7.2	3.7	Versicolor
6.9	3.2	Setosa
5.1	6.6	Setosa
7.8	6.7	Virginica
10.0	8.2	Setosa
10.4	5.6	Virginica
6.6	7.2	Setosa
9.4	6.1	Virginica
8.5	5.2	Virginica
6.9	5.2	Virginica
7.0	5.0	Virginica
8.4	5.3	Virginica
6.5	2.8	Versicolor
5.4	4.0	Setosa
5.7	4.1	Setosa
10.2	6.1	Versicolor
7.3	6.8	Versicolor
10.2	4.1	Virginica
9.7	3.5	Versicolor
6.0	4.9	Versicolor
7.5	4.3	Versicolor
7.7	2.6	Versicolor
6.4	6.2	Versicolor
8.0	4.7	Versicolor
5.5	4.6	Setosa
5.6	7.0	Versicolor
8.0	3.0	Virginica
6.4	6.9	Setosa
10.3	6.2	Versicolor
8.3	7.4	Setosa
8.9	2.9	Setosa
9.0	4.1	Versicolor
8.8	5.9	Virginica
9.8	6.1	Versicolor
8.6	5.1	Virginica
4.6	3.2	Setosa
9.0	3.9	Setosa
9.8	5.0	Virginica
10.2	3.3	Versicolor
4.8	4.4	Setosa
8.3	4.7	Setosa
6.6	7.5	Setosa
5.1	6.9	Setosa
6.1	5.2	Versicolor
6.4	6.2	Virginica
9.3	4.3	Virginica
7.9	4.3	Virginica
8.9	6.9	Setosa
5.4	7.4	Setosa
9.3	5.4	Virginica
7.2	7.9	Virginica
6.8	6.8	Virginica
6.9	5.3	Virginica
8.3	4.3	Versicolor
6.1	3.0	Versicolor
8.8	4.0	Setosa
8.5	4.2	Versicolor
9.6	3.3	Virginica
6.1	6.0	Setosa
