sepal.width	variety
7.8	Virginica
4.5	Versicolor
4.6	Setosa
5.3	Virginica
5.4	Setosa
3.0	Virginica
7.2	Versicolor
7.9	Setosa
6.1	Versicolor
6.2	Setosa
4.9	Versicolor
3.2	Virginica
7.7	Virginica
6.0	Virginica
2.8	Virginica
6.0	Versicolor
3.6	Virginica
4.2	Versicolor
7.7	Setosa
7.3	Versicolor
3.4	Setosa
3.8	Virginica
5.4	Setosa
3.3	Versicolor
5.7	Setosa
6.3	Virginica
7.7	Virginica
6.1	Virginica
7.6	Setosa
5.3	Versicolor
7.1	Setosa
3.9	Virginica
5.8	Versicolor
7.9	Setosa
4.3	Versicolor
3.0	Versicolor
6.3	Setosa
5.7	Setosa
7.6	Setosa
5.5	Versicolor
5.4	Setosa
5.8	Virginica
6.0	Virginica
3.8	Versicolor
4.9	Versicolor
6.8	Virginica
5.0	Virginica
4.5	Virginica
4.8	Versicolor
4.8	Virginica
3.9	Versicolor
5.9	Virginica
7.2	Setosa
6.9	Setosa
5.7	Versicolor
7.0	Versicolor
6.3	Virginica
5.9	Setosa
8.3	Setosa
5.1	Virginica
5.1	Setosa
8.4	Setosa
6.0	Setosa
6.2	Versicolor
4.7	Virginica
4.6	Virginica
6.9	Setosa
3.3	Virginica
2.8	Versicolor
7.0	Setosa
6.7	Setosa
3.5	Setosa
5.6	Versicolor
7.5	Virginica
6.4	Versicolor
5.0	Versicolor
5.0	Setosa
2.7	Virginica
2.7	Versicolor
6.0	Setosa
7.3	Versicolor
7.3	Setosa
3.4	Versicolor
3.0	Setosa
5.9	Versicolor
4.7	Versicolor
6.7	Virginica
3.0	Versicolor
3.7	Virginica
5.2	Versicolor
5.2	Setosa
4.5	Setosa
6.0	Versicolor
5.2	Versicolor
3.5	Versicolor
6.5	Virginica
3.2	Virginica
6.5	Virginica
3.9	Setosa
6.5	Setosa
6.7	Setosa
3.7	Virginica
7.5	Setosa
6.6	Virginica
3.3	Setosa
