petal.length	variety
9.5	Versicolor
6.0	Setosa
4.5	Versicolor
2.3	Setosa
3.5	Setosa
9.6	Virginica
4.4	Setosa
6.3	Virginica
4.5	Versicolor
7.0	Virginica
4.4	Versicolor
5.2	Versicolor
6.3	Virginica
4.5	Versicolor
1.7	Setosa
5.5	Versicolor
6.9	Versicolor
4.2	Versicolor
1.8	Setosa
8.0	Versicolor
9.6	Virginica
2.0	Setosa
9.9	Virginica
1.3	Setosa
5.8	Versicolor
9.4	Versicolor
4.4	Versicolor
1.5	Setosa
3.9	Setosa
9.7	Virginica
2.4	Setosa
5.5	Setosa
4.6	Versicolor
9.8	Virginica
6.2	Versicolor
4.5	Versicolor
4.3	Versicolor
2.1	Setosa
5.0	Versicolor
7.1	Virginica
4.8	Setosa
3.7	Setosa
4.3	Setosa
5.5	Virginica
7.4	Versicolor
6.8	Virginica
2.4	Setosa
1.9	Setosa
5.1	Versicolor
8.1	Virginica
4.4	Setosa
7.1	Virginica
7.9	Versicolor
9.6	Virginica
9.5	Virginica
4.2	Versicolor
8.0	Virginica
4.8	Setosa
3.6	Setosa
3.0	Setosa
2.2	Setosa
3.2	Setosa
7.6	Versicolor
5.4	Setosa
3.5	Setosa
7.1	Virginica
6.0	Versicolor
8.4	Virginica
6.6	Virginica
4.6	Setosa
8.0	Virginica
6.1	Virginica
5.0	Virginica
6.7	Versicolor
7.6	Virginica
8.0	Virginica
3.0	Setosa
6.9	Virginica
8.6	Virginica
10.5	Virginica
4.6	Setosa
1.9	Setosa
8.9	Virginica
6.7	Virginica
6.1	Virginica
5.5	Setosa
6.4	Virginica
6.4	Virginica
3.4	Setosa
9.3	Virginica
4.0	Versicolor
7.3	Versicolor
6.6	Versicolor
5.7	Versicolor
7.1	Versicolor
4.6	Setosa
8.9	Virginica
4.4	Setosa
4.0	Versicolor
5.4	Virginica
2.4	Setosa
3.4	Setosa
10.1	Virginica
3.6	Setosa
7.6	Virginica
