sepal.width	petal.length	variety
8.2	2.4	Setosa
4.7	5.6	Virginica
6.8	8.2	Versicolor
8.1	2.5	Setosa
5.0	3.5	Versicolor
3.3	8.6	Virginica
4.4	8.5	Versicolor
5.7	4.8	Versicolor
7.4	2.0	Setosa
7.0	7.5	Versicolor
3.6	8.9	Virginica
5.6	4.6	Setosa
7.5	5.0	Versicolor
3.1	10.1	Virginica
4.1	6.0	Setosa
4.9	2.9	Setosa
6.4	4.4	Setosa
3.8	2.0	Setosa
3.2	8.5	Versicolor
3.2	7.6	Virginica
4.4	5.3	Versicolor
7.8	7.7	Virginica
6.3	6.9	Virginica
3.5	6.0	Virginica
2.3	7.5	Versicolor
5.3	7.6	Versicolor
5.4	9.6	Virginica
4.5	9.8	Virginica
3.9	5.3	Versicolor
3.4	4.6	Versicolor
6.2	5.7	Setosa
3.5	4.8	Setosa
6.6	3.9	Setosa
5.9	3.6	Setosa
5.7	3.9	Versicolor
7.5	6.2	Versicolor
6.2	8.3	Virginica
7.3	6.5	Versicolor
5.9	5.6	Setosa
7.7	4.8	Setosa
4.5	8.4	Versicolor
5.8	6.2	Setosa
5.2	7.7	Virginica
4.4	3.7	Versicolor
6.2	5.9	Versicolor
5.5	6.6	Virginica
6.0	5.5	Virginica
7.3	2.2	Setosa
4.6	2.4	Setosa
6.3	8.7	Virginica
4.6	9.4	Versicolor
4.4	2.5	Setosa
4.2	5.8	Setosa
3.3	4.4	Versicolor
6.0	6.1	Versicolor
8.3	10.2	Virginica
8.0	4.6	Setosa
7.0	9.6	Virginica
6.3	10.0	Virginica
2.9	8.6	Virginica
7.7	4.6	Setosa
4.6	5.0	Versicolor
7.0	9.8	Virginica
5.7	8.0	Virginica
6.1	10.1	Virginica
6.8	4.4	Setosa
5.5	5.0	Versicolor
4.9	2.4	Setosa
5.0	4.4	Setosa
6.0	8.4	Virginica
5.2	8.6	Versicolor
4.5	8.6	Virginica
3.9	8.7	Versicolor
3.4	5.0	Versicolor
4.4	4.2	Setosa
3.3	5.8	Virginica
8.0	3.7	Setosa
5.3	8.6	Virginica
8.0	1.8	Setosa
3.2	8.4	Virginica
6.1	10.9	Virginica
5.9	6.7	Versicolor
6.3	4.6	Versicolor
4.2	5.6	Virginica
7.8	7.2	Virginica
7.0	1.6	Setosa
7.4	6.3	Versicolor
5.4	8.1	Versicolor
3.5	8.9	Virginica
3.7	8.5	Versicolor
4.4	1.7	Setosa
7.7	8.5	Versicolor
6.0	3.5	Setosa
7.0	8.4	Versicolor
7.9	5.9	Virginica
3.0	5.5	Versicolor
4.7	5.3	Virginica
4.3	3.3	Setosa
5.0	9.0	Virginica
6.6	6.0	Setosa
5.0	1.4	Setosa
7.0	7.0	Virginica
3.0	7.6	Versicolor
4.8	7.5	Versicolor
5.0	5.4	Setosa
