sepal.length	sepal.width	variety
9.8	4.3	Versicolor
8.3	4.5	Setosa
8.0	5.5	Setosa
9.4	4.4	Versicolor
7.5	5.3	Setosa
7.8	5.0	Virginica
8.4	5.8	Virginica
7.7	7.4	Versicolor
11.4	4.1	Virginica
10.0	4.0	Virginica
9.3	8.2	Setosa
7.2	6.0	Virginica
11.1	7.5	Virginica
6.0	3.7	Setosa
6.5	4.0	Virginica
7.1	5.0	Versicolor
8.4	4.2	Virginica
9.3	5.9	Virginica
8.8	3.0	Setosa
8.1	6.8	Versicolor
6.2	6.3	Setosa
7.0	4.2	Versicolor
9.2	5.2	Setosa
9.9	4.9	Versicolor
7.9	3.8	Virginica
11.4	3.1	Virginica
9.6	5.0	Versicolor
9.3	5.2	Versicolor
10.1	3.0	Virginica
8.2	3.5	Virginica
7.0	6.2	Virginica
8.0	7.4	Setosa
6.9	7.7	Versicolor
6.8	7.1	Setosa
8.5	5.0	Setosa
8.1	3.8	Setosa
9.9	7.2	Virginica
5.4	3.4	Setosa
9.3	5.2	Versicolor
7.7	5.9	Virginica
5.8	6.3	Virginica
9.7	7.0	Virginica
5.7	3.0	Versicolor
6.0	5.5	Virginica
9.9	7.7	Setosa
7.1	5.9	Versicolor
6.6	5.5	Setosa
9.2	5.3	Virginica
5.4	7.9	Setosa
7.3	6.0	Versicolor
6.7	5.2	Versicolor
9.8	3.9	Virginica
8.2	3.5	Setosa
8.4	5.6	Setosa
7.2	4.0	Versicolor
7.7	7.4	Setosa
6.7	7.1	Versicolor
8.6	6.4	Versicolor
8.2	3.6	Versicolor
7.5	5.0	Versicolor
6.6	5.9	Versicolor
5.7	5.2	Versicolor
10.3	6.2	Virginica
11.0	5.2	Versicolor
9.9	4.5	Versicolor
11.3	5.2	Virginica
10.9	4.3	Virginica
6.9	6.6	Virginica
9.3	3.5	Virginica
7.4	7.5	Setosa
7.5	6.8	Versicolor
6.5	7.2	Versicolor
5.0	6.5	Setosa
7.2	3.2	Setosa
8.0	5.5	Virginica
5.4	6.0	Virginica
11.2	7.1	Virginica
7.3	3.4	Setosa
6.4	4.6	Setosa
8.2	3.7	Virginica
10.6	3.5	Versicolor
7.6	6.8	Versicolor
8.3	3.6	Versicolor
9.2	4.1	Virginica
8.4	7.9	Setosa
10.2	4.8	Versicolor
9.7	3.8	Versicolor
10.3	3.2	Virginica
6.5	3.8	Versicolor
6.6	3.8	Setosa
10.2	5.8	Virginica
7.1	5.5	Versicolor
6.1	4.3	Setosa
9.3	6.3	Virginica
10.5	6.9	Versicolor
7.3	6.4	Virginica
6.0	7.2	Setosa
8.6	3.4	Setosa
9.5	3.9	Versicolor
7.6	4.1	Virginica
4.6	7.6	Setosa
6.8	4.9	Setosa
7.0	5.7	Virginica
9.2	3.4	Setosa
5.1	3.8	Setosa
