sepal.width	petal.length	variety
7.5	6.8	Virginica
6.7	5.6	Virginica
7.5	6.7	Virginica
3.5	8.8	Virginica
7.3	6.1	Virginica
7.5	2.9	Setosa
5.4	4.9	Setosa
5.4	2.2	Setosa
3.6	6.6	Virginica
4.8	7.0	Versicolor
4.1	5.6	Virginica
5.3	5.9	Versicolor
3.3	8.6	Virginica
5.5	6.2	Versicolor
5.5	4.8	Setosa
6.5	7.4	Virginica
6.3	5.7	Virginica
4.4	8.3	Virginica
7.3	7.4	Virginica
6.7	5.4	Setosa
7.3	10.4	Virginica
4.4	7.0	Versicolor
7.6	2.5	Setosa
3.5	5.0	Versicolor
5.5	5.9	Setosa
6.8	5.9	Setosa
3.7	6.0	Setosa
6.8	4.7	Setosa
6.0	8.0	Virginica
7.6	5.4	Setosa
5.0	2.1	Setosa
2.5	7.5	Versicolor
7.3	6.1	Virginica
5.0	4.4	Setosa
6.6	3.9	Setosa
7.2	4.5	Setosa
4.8	6.2	Virginica
5.6	5.5	Virginica
6.4	4.7	Versicolor
6.5	9.1	Virginica
4.6	8.9	Versicolor
7.9	9.1	Virginica
7.5	10.3	Virginica
4.2	7.6	Virginica
6.4	6.4	Virginica
4.3	7.8	Versicolor
4.7	7.5	Virginica
4.9	4.3	Versicolor
3.8	7.6	Versicolor
7.6	1.5	Setosa
5.2	5.3	Virginica
7.1	6.1	Setosa
4.2	3.3	Setosa
6.4	3.6	Setosa
3.2	8.2	Virginica
6.7	1.3	Setosa
6.8	4.7	Setosa
7.7	2.4	Setosa
5.9	7.1	Virginica
3.4	1.9	Setosa
3.5	2.8	Setosa
5.7	8.7	Versicolor
5.7	5.3	Versicolor
6.3	5.0	Versicolor
5.2	8.5	Versicolor
5.2	7.8	Virginica
7.9	2.0	Setosa
5.5	6.0	Virginica
2.6	8.4	Virginica
6.0	2.6	Setosa
6.4	6.3	Versicolor
2.7	6.6	Versicolor
4.3	6.7	Virginica
4.7	9.6	Versicolor
5.6	7.1	Virginica
5.7	10.4	Virginica
6.3	7.5	Versicolor
4.8	7.5	Virginica
6.5	6.6	Virginica
8.0	5.7	Setosa
3.7	9.0	Versicolor
4.0	8.5	Versicolor
8.6	6.0	Setosa
3.6	5.5	Setosa
4.0	5.4	Versicolor
4.2	9.6	Virginica
5.2	5.4	Versicolor
3.8	5.1	Setosa
8.3	9.7	Virginica
6.1	4.7	Versicolor
7.0	6.6	Virginica
4.9	4.6	Versicolor
3.4	8.2	Versicolor
3.8	5.7	Versicolor
5.4	4.7	Setosa
2.8	4.6	Versicolor
3.4	8.3	Versicolor
8.4	5.8	Setosa
3.8	9.6	Virginica
7.7	2.0	Setosa
7.4	4.4	Setosa
3.6	4.5	Versicolor
2.8	5.8	Virginica
4.5	4.9	Versicolor
6.0	8.0	Versicolor
