petal.length	variety
4.3	Versicolor
9.5	Versicolor
6.1	Virginica
8.0	Versicolor
9.0	Versicolor
6.9	Virginica
4.9	Virginica
6.4	Virginica
6.8	Virginica
11.1	Virginica
7.1	Versicolor
1.4	Setosa
4.9	Setosa
3.0	Versicolor
6.7	Virginica
5.6	Setosa
5.9	Setosa
8.4	Virginica
5.8	Virginica
3.0	Setosa
8.5	Versicolor
4.0	Versicolor
5.5	Versicolor
5.8	Setosa
6.1	Virginica
2.4	Setosa
4.9	Versicolor
5.6	Virginica
3.1	Setosa
9.4	Versicolor
6.3	Versicolor
3.7	Setosa
6.6	Virginica
9.1	Virginica
8.4	Versicolor
1.5	Setosa
6.9	Virginica
5.5	Virginica
1.3	Setosa
10.1	Virginica
8.4	Versicolor
4.0	Versicolor
6.1	Setosa
3.0	Setosa
7.5	Virginica
3.1	Setosa
9.3	Versicolor
4.4	Setosa
3.6	Setosa
7.5	Virginica
6.9	Versicolor
6.7	Versicolor
5.0	Versicolor
6.9	Versicolor
5.4	Virginica
6.0	Setosa
8.3	Virginica
5.6	Virginica
6.0	Versicolor
5.6	Versicolor
5.9	Setosa
6.1	Setosa
7.1	Virginica
5.6	Versicolor
8.7	Virginica
5.7	Virginica
1.3	Setosa
5.8	Virginica
4.4	Setosa
2.4	Setosa
3.3	Setosa
5.9	Versicolor
4.7	Versicolor
5.8	Virginica
5.6	Setosa
4.5	Versicolor
5.7	Setosa
5.7	Setosa
6.0	Virginica
4.2	Versicolor
2.3	Setosa
5.7	Versicolor
5.4	Versicolor
2.7	Setosa
5.5	Setosa
5.8	Virginica
8.7	Virginica
5.1	Versicolor
3.5	Setosa
5.1	Versicolor
9.3	Virginica
2.0	Setosa
8.5	Versicolor
5.2	Versicolor
1.9	Setosa
7.8	Versicolor
3.5	Setosa
6.5	Virginica
2.0	Setosa
4.0	Setosa
4.1	Versicolor
1.9	Setosa
9.1	Virginica
2.0	Setosa
5.3	Virginica
