sepal.length	sepal.width	petal.length	petal.width	variety
8.8	5.7	2.0	3.7	Setosa
7.7	4.1	8.7	3.5	Versicolor
10.2	4.8	8.2	2.5	Virginica
9.0	4.2	5.6	6.0	Virginica
9.9	7.6	6.9	5.1	Virginica
7.6	4.5	6.0	2.1	Versicolor
7.5	5.4	5.3	2.6	Versicolor
8.6	7.7	3.9	1.2	Setosa
9.4	7.7	4.0	2.2	Setosa
7.7	6.0	9.8	2.1	Virginica
8.4	4.6	8.1	6.3	Virginica
5.3	3.4	1.6	0.2	Setosa
8.2	5.3	5.2	1.8	Setosa
8.0	7.0	5.5	5.8	Versicolor
6.8	5.7	8.4	4.2	Versicolor
8.4	7.2	6.0	3.5	Versicolor
7.2	6.4	8.8	1.3	Versicolor
6.4	3.5	7.1	2.3	Virginica
6.6	3.8	7.4	6.0	Virginica
9.1	3.9	3.4	0.3	Setosa
8.4	4.4	5.8	2.8	Versicolor
9.4	7.2	7.3	2.9	Virginica
6.7	4.1	7.9	1.4	Versicolor
10.2	7.9	5.5	1.9	Setosa
7.9	5.5	2.8	4.7	Setosa
10.5	5.7	8.0	5.0	Virginica
10.2	5.4	9.9	3.3	Virginica
8.3	5.0	1.7	1.2	Setosa
7.3	7.8	9.5	4.0	Virginica
7.9	5.7	9.7	3.3	Virginica
8.8	4.9	7.1	2.8	Virginica
4.8	5.6	6.1	2.2	Setosa
7.0	7.5	6.5	4.8	Virginica
7.7	2.2	4.5	2.0	Versicolor
5.4	5.4	5.2	4.2	Setosa
11.8	5.4	6.8	4.3	Virginica
7.8	2.3	7.4	5.3	Versicolor
9.2	7.5	9.0	2.7	Versicolor
4.9	7.7	4.3	3.2	Setosa
9.1	4.5	6.5	1.5	Versicolor
7.0	5.4	5.6	2.9	Setosa
9.2	8.1	2.5	3.6	Setosa
9.5	8.0	4.3	4.8	Setosa
8.7	7.8	7.2	6.1	Virginica
7.5	5.2	1.2	4.2	Setosa
9.6	6.4	8.1	1.8	Versicolor
6.5	6.4	6.0	1.2	Setosa
6.7	4.8	9.0	3.8	Versicolor
5.0	6.0	6.1	1.6	Setosa
10.0	8.0	4.3	4.2	Setosa
7.4	6.5	6.5	1.7	Virginica
7.1	3.3	8.0	4.8	Versicolor
8.1	7.0	6.9	5.6	Virginica
8.7	3.4	7.7	3.3	Versicolor
8.5	2.8	5.0	4.8	Versicolor
9.1	5.5	7.4	1.9	Versicolor
9.4	5.3	10.6	4.4	Virginica
10.3	4.7	6.9	4.8	Virginica
9.7	7.3	9.3	3.3	Virginica
10.1	6.9	7.2	2.4	Versicolor
7.0	5.9	4.2	1.5	Versicolor
6.3	4.5	3.1	0.1	Setosa
7.2	6.1	6.6	5.9	Virginica
7.2	7.5	4.5	4.7	Setosa
5.1	7.4	4.5	2.7	Setosa
6.9	5.6	1.4	1.1	Setosa
5.4	7.6	2.5	2.7	Setosa
10.9	3.8	8.6	5.6	Virginica
4.5	3.8	2.8	3.3	Setosa
10.4	5.5	4.7	2.5	Versicolor
5.6	5.5	8.6	2.3	Versicolor
8.8	3.2	7.9	3.3	Virginica
5.3	3.5	5.4	0.3	Setosa
6.9	7.7	5.3	4.8	Versicolor
7.1	7.6	5.0	4.7	Setosa
7.7	2.5	9.8	5.3	Virginica
8.6	5.3	2.4	2.9	Setosa
9.3	2.8	6.1	6.0	Virginica
8.0	5.9	8.0	2.6	Versicolor
9.5	3.4	7.5	4.5	Versicolor
8.9	6.9	5.3	3.0	Versicolor
8.3	5.0	9.0	3.6	Virginica
6.9	6.6	9.5	3.8	Virginica
8.4	6.4	4.5	3.4	Setosa
6.4	3.9	2.2	0.9	Setosa
6.5	6.0	7.0	1.5	Versicolor
9.2	6.7	5.8	1.2	Setosa
5.6	7.8	6.0	1.8	Setosa
9.1	7.4	6.6	3.3	Versicolor
6.5	6.5	9.2	3.0	Virginica
9.2	5.8	7.2	5.5	Virginica
9.2	4.3	8.7	2.2	Virginica
10.7	5.2	6.0	4.8	Virginica
9.0	4.2	5.6	2.6	Versicolor
8.6	4.0	5.4	2.1	Versicolor
9.1	4.7	8.7	3.3	Versicolor
9.3	5.4	6.4	4.2	Setosa
9.2	3.0	6.2	4.8	Virginica
9.4	8.4	3.3	0.4	Setosa
5.1	6.0	4.9	0.7	Setosa
8.4	6.1	6.9	2.5	Versicolor
9.3	5.9	7.6	4.9	Virginica
7.7	3.8	4.6	5.3	Versicolor
8.1	5.5	6.6	4.4	Versicolor
7.5	4.8	7.8	1.5	Versicolor
