petal.length	petal.width	variety
5.1	1.2	Setosa
5.2	3.3	Setosa
7.4	6.0	Virginica
5.6	3.0	Versicolor
7.5	2.8	Versicolor
8.2	1.2	Versicolor
8.0	2.5	Versicolor
3.3	4.3	Setosa
5.3	6.8	Virginica
6.8	4.3	Virginica
4.2	5.0	Setosa
7.2	4.8	Versicolor
7.3	5.2	Virginica
5.9	1.9	Setosa
1.9	3.6	Setosa
1.5	3.2	Setosa
7.3	3.8	Versicolor
5.9	2.8	Setosa
1.5	4.1	Setosa
7.7	1.9	Versicolor
8.6	2.3	Versicolor
8.5	4.7	Versicolor
4.7	1.2	Setosa
9.9	3.6	Virginica
8.4	2.6	Versicolor
8.1	3.4	Virginica
9.2	1.9	Versicolor
6.4	4.0	Versicolor
5.0	4.2	Setosa
7.0	4.6	Versicolor
4.7	6.0	Versicolor
9.1	4.8	Versicolor
6.0	2.8	Virginica
6.1	5.2	Virginica
6.0	4.1	Versicolor
5.4	0.2	Setosa
4.4	4.7	Versicolor
7.1	5.9	Virginica
6.5	2.2	Versicolor
3.4	4.7	Setosa
5.4	3.3	Virginica
5.5	3.3	Versicolor
10.6	3.1	Virginica
4.9	4.2	Setosa
6.3	4.3	Virginica
5.5	1.2	Setosa
4.5	0.7	Setosa
4.8	5.3	Versicolor
6.0	1.4	Setosa
7.7	3.7	Virginica
5.2	3.6	Versicolor
6.5	4.3	Versicolor
8.4	5.8	Virginica
5.0	0.6	Setosa
7.8	3.8	Virginica
6.9	5.8	Versicolor
7.4	3.3	Virginica
4.6	5.3	Versicolor
4.4	4.8	Setosa
8.2	4.2	Versicolor
4.0	4.2	Setosa
2.5	4.2	Setosa
5.2	0.4	Setosa
2.1	4.2	Setosa
6.5	2.5	Virginica
6.9	6.3	Virginica
5.5	4.1	Virginica
7.5	2.7	Virginica
2.6	3.1	Setosa
9.2	5.5	Virginica
6.5	4.0	Versicolor
6.4	5.2	Versicolor
7.0	2.4	Virginica
7.8	3.6	Versicolor
4.5	3.8	Setosa
1.4	0.2	Setosa
2.9	3.8	Setosa
3.8	2.7	Setosa
5.6	1.7	Setosa
8.2	4.0	Versicolor
6.0	6.3	Virginica
6.8	4.4	Virginica
4.4	3.2	Setosa
5.7	3.2	Setosa
10.5	6.0	Virginica
4.8	3.0	Versicolor
5.4	0.2	Setosa
8.8	4.1	Virginica
6.1	3.0	Virginica
3.8	3.7	Setosa
7.1	2.9	Virginica
7.7	1.5	Versicolor
5.4	2.6	Setosa
7.8	4.4	Versicolor
4.4	4.4	Versicolor
7.4	3.9	Versicolor
7.0	6.0	Virginica
5.1	4.8	Versicolor
7.8	1.8	Versicolor
9.6	6.8	Virginica
4.9	1.5	Versicolor
7.0	5.0	Versicolor
9.4	2.0	Virginica
8.6	4.9	Versicolor
6.1	1.4	Setosa
