petal.length	variety
8.0	Virginica
5.3	Setosa
2.5	Setosa
2.6	Setosa
5.8	Versicolor
6.4	Versicolor
5.5	Setosa
7.5	Virginica
7.8	Virginica
9.0	Versicolor
3.4	Setosa
3.4	Setosa
3.1	Setosa
5.4	Versicolor
2.9	Setosa
7.0	Virginica
3.4	Setosa
9.4	Virginica
1.6	Setosa
7.5	Versicolor
7.8	Versicolor
1.6	Setosa
8.2	Virginica
4.1	Setosa
5.7	Setosa
5.2	Setosa
2.0	Setosa
7.9	Versicolor
6.6	Versicolor
5.1	Versicolor
8.6	Virginica
4.0	Setosa
4.4	Setosa
5.1	Setosa
8.4	Virginica
8.7	Virginica
4.5	Versicolor
9.6	Virginica
4.5	Setosa
6.1	Virginica
7.0	Versicolor
8.1	Virginica
5.0	Versicolor
5.7	Versicolor
8.9	Virginica
4.1	Versicolor
6.0	Versicolor
9.5	Virginica
9.4	Virginica
4.3	Setosa
7.8	Virginica
8.9	Virginica
6.0	Virginica
8.7	Virginica
7.3	Versicolor
10.6	Virginica
2.2	Setosa
5.8	Virginica
7.6	Versicolor
9.1	Versicolor
1.9	Setosa
5.5	Versicolor
7.4	Versicolor
7.5	Versicolor
5.5	Setosa
3.9	Setosa
5.9	Setosa
4.4	Setosa
2.4	Setosa
6.8	Versicolor
4.9	Setosa
10.2	Virginica
6.1	Versicolor
9.0	Virginica
5.7	Virginica
7.1	Virginica
7.8	Versicolor
6.1	Virginica
1.6	Setosa
6.6	Versicolor
7.3	Virginica
5.8	Versicolor
4.0	Setosa
9.2	Versicolor
8.4	Versicolor
2.8	Setosa
5.0	Setosa
9.3	Virginica
4.5	Setosa
5.8	Setosa
8.7	Versicolor
7.2	Versicolor
5.5	Versicolor
1.9	Setosa
5.5	Versicolor
5.9	Virginica
7.0	Versicolor
2.8	Setosa
6.4	Versicolor
8.1	Virginica
9.4	Virginica
8.5	Versicolor
3.5	Setosa
3.8	Setosa
5.4	Setosa
