sepal.width	petal.length	variety
5.0	8.4	Versicolor
5.3	7.7	Virginica
7.2	7.1	Versicolor
6.3	6.0	Setosa
6.0	1.3	Setosa
6.9	3.5	Setosa
6.5	4.0	Versicolor
4.1	3.5	Versicolor
3.4	6.7	Versicolor
7.0	8.4	Versicolor
5.3	7.9	Versicolor
5.4	5.9	Setosa
6.3	9.4	Virginica
6.7	7.1	Virginica
4.1	9.1	Virginica
7.0	6.0	Virginica
4.8	3.4	Setosa
6.7	5.6	Virginica
4.5	8.0	Virginica
6.7	9.5	Virginica
3.4	7.0	Versicolor
6.1	7.0	Versicolor
7.1	9.4	Versicolor
3.2	8.8	Versicolor
6.9	2.1	Setosa
3.8	10.1	Virginica
4.8	3.7	Setosa
3.2	8.0	Virginica
4.3	5.2	Versicolor
4.2	2.0	Setosa
7.0	5.3	Virginica
5.7	8.7	Virginica
4.5	5.9	Setosa
5.9	4.2	Setosa
4.5	9.1	Versicolor
7.9	5.9	Setosa
5.6	4.5	Setosa
3.8	8.0	Versicolor
4.2	2.6	Setosa
3.9	4.3	Setosa
3.4	6.8	Versicolor
6.5	8.9	Virginica
3.5	8.5	Versicolor
4.1	6.4	Virginica
3.4	6.6	Versicolor
7.0	4.1	Setosa
5.5	7.5	Versicolor
3.7	6.5	Versicolor
3.9	7.6	Versicolor
6.0	6.7	Versicolor
5.5	4.3	Setosa
4.2	1.8	Setosa
6.6	4.6	Setosa
7.8	6.5	Virginica
5.5	7.3	Virginica
5.4	5.9	Virginica
6.9	6.8	Versicolor
4.0	6.1	Virginica
2.5	5.5	Versicolor
5.0	6.2	Versicolor
4.0	9.0	Virginica
6.8	7.8	Versicolor
5.4	10.1	Virginica
3.9	7.1	Virginica
5.3	1.8	Setosa
3.1	7.7	Versicolor
7.4	4.5	Versicolor
6.7	7.7	Versicolor
7.6	5.9	Setosa
2.8	10.7	Virginica
4.0	7.5	Virginica
4.8	9.6	Virginica
6.9	8.7	Versicolor
4.3	2.2	Setosa
7.0	7.5	Versicolor
2.7	7.7	Versicolor
4.4	6.3	Versicolor
4.0	7.8	Virginica
7.0	3.7	Setosa
4.3	9.1	Virginica
8.1	7.6	Virginica
6.5	4.4	Setosa
5.7	4.4	Versicolor
7.5	3.3	Setosa
7.5	7.5	Versicolor
5.8	7.2	Virginica
3.2	6.1	Virginica
6.7	1.7	Setosa
2.9	7.2	Versicolor
3.7	7.4	Virginica
4.3	7.1	Virginica
3.0	8.6	Virginica
4.5	8.6	Virginica
3.0	7.8	Virginica
4.2	3.3	Setosa
5.5	3.0	Setosa
4.2	2.9	Setosa
4.9	5.5	Setosa
4.6	4.4	Versicolor
4.2	8.1	Versicolor
6.9	6.1	Setosa
6.2	7.4	Versicolor
3.7	2.9	Setosa
6.0	6.1	Setosa
5.2	5.5	Setosa
