sepal.width	petal.length	variety
6.2	5.8	Virginica
3.5	9.5	Versicolor
5.1	4.0	Setosa
4.3	5.1	Virginica
4.3	5.9	Setosa
6.4	4.8	Versicolor
6.1	7.0	Virginica
7.4	4.6	Setosa
7.1	9.2	Versicolor
5.4	3.9	Setosa
4.4	6.0	Setosa
3.6	8.0	Versicolor
5.4	5.6	Setosa
5.1	8.6	Virginica
5.9	8.6	Virginica
4.1	5.9	Versicolor
8.3	4.2	Setosa
3.5	4.8	Virginica
7.5	8.4	Versicolor
4.5	2.8	Setosa
4.5	7.0	Virginica
7.7	6.3	Versicolor
7.0	7.5	Versicolor
6.0	3.9	Setosa
7.0	7.0	Virginica
5.5	9.6	Virginica
7.5	5.7	Virginica
6.5	3.6	Setosa
4.7	7.9	Versicolor
5.9	5.3	Versicolor
3.4	4.7	Setosa
7.0	2.3	Setosa
4.9	5.7	Versicolor
5.9	6.4	Virginica
4.8	8.8	Virginica
6.9	8.1	Versicolor
6.0	4.7	Versicolor
6.9	2.9	Setosa
5.5	8.3	Virginica
7.2	9.5	Virginica
7.2	2.2	Setosa
5.8	5.7	Versicolor
5.8	4.4	Setosa
4.5	5.9	Virginica
2.7	7.6	Virginica
4.1	9.6	Virginica
7.7	6.7	Versicolor
2.8	4.8	Setosa
2.8	6.9	Virginica
3.7	6.0	Setosa
7.4	8.8	Versicolor
5.7	2.0	Setosa
5.5	5.0	Versicolor
8.9	5.0	Setosa
3.9	9.1	Versicolor
6.3	10.2	Virginica
5.5	9.5	Virginica
5.9	2.9	Setosa
6.5	8.3	Virginica
3.4	3.5	Setosa
4.5	4.9	Versicolor
5.8	4.5	Versicolor
3.2	6.7	Virginica
3.5	8.0	Versicolor
6.9	4.7	Versicolor
4.5	3.6	Setosa
4.2	6.9	Virginica
6.7	8.1	Versicolor
5.4	5.0	Versicolor
4.5	8.4	Virginica
5.6	3.9	Setosa
7.8	2.2	Setosa
7.5	3.4	Setosa
4.5	6.0	Versicolor
4.6	4.5	Setosa
4.8	8.6	Virginica
4.9	6.7	Versicolor
7.2	6.1	Setosa
7.3	5.0	Versicolor
2.2	6.0	Versicolor
5.7	8.5	Versicolor
3.9	5.9	Setosa
6.7	4.9	Virginica
2.8	5.3	Versicolor
7.1	5.0	Setosa
5.4	5.8	Setosa
4.1	8.1	Virginica
3.0	8.5	Versicolor
4.2	6.1	Virginica
4.1	4.0	Setosa
3.8	4.1	Versicolor
4.7	4.4	Versicolor
7.0	2.4	Setosa
4.5	9.1	Virginica
6.0	7.0	Virginica
4.8	4.0	Versicolor
5.8	8.4	Virginica
7.8	6.7	Virginica
6.8	4.0	Setosa
5.4	5.2	Setosa
3.9	3.3	Versicolor
2.7	7.8	Virginica
6.3	8.1	Virginica
7.2	5.0	Setosa
5.5	3.2	Setosa
