sepal.width	petal.length	variety
5.0	6.7	Virginica
6.6	5.0	Setosa
4.7	2.2	Setosa
3.2	8.1	Versicolor
7.1	9.6	Virginica
5.9	2.5	Setosa
7.3	5.5	Setosa
7.7	4.0	Setosa
3.6	6.4	Versicolor
3.0	5.4	Setosa
4.7	8.6	Versicolor
6.6	6.0	Setosa
7.9	4.1	Setosa
6.3	6.1	Setosa
3.9	6.6	Virginica
5.3	1.8	Setosa
5.9	4.9	Setosa
7.8	2.4	Setosa
4.0	3.4	Setosa
4.0	1.3	Setosa
8.0	4.3	Setosa
7.2	7.7	Virginica
5.4	3.6	Setosa
3.2	5.2	Versicolor
4.4	6.0	Versicolor
5.5	8.7	Versicolor
6.9	6.6	Versicolor
3.3	5.7	Versicolor
6.9	5.7	Versicolor
3.9	8.3	Virginica
6.6	5.6	Virginica
6.1	4.5	Versicolor
3.9	5.9	Virginica
7.7	9.6	Virginica
4.0	9.8	Virginica
3.8	9.7	Virginica
6.5	8.6	Versicolor
6.5	5.9	Setosa
7.2	9.8	Virginica
5.6	3.5	Setosa
6.8	5.3	Versicolor
3.5	9.0	Virginica
5.7	9.6	Virginica
7.3	4.0	Versicolor
6.5	5.1	Setosa
4.6	5.4	Virginica
4.7	8.9	Virginica
5.7	5.4	Versicolor
4.3	8.1	Virginica
5.2	5.5	Versicolor
7.0	5.7	Virginica
3.6	5.0	Setosa
4.9	5.3	Versicolor
3.5	5.7	Versicolor
5.2	2.0	Setosa
7.0	6.8	Virginica
6.5	1.9	Setosa
2.8	6.8	Virginica
4.0	6.6	Virginica
5.5	3.1	Setosa
5.3	7.4	Virginica
4.2	2.0	Setosa
4.8	4.5	Versicolor
4.6	10.9	Virginica
6.5	6.0	Virginica
6.8	10.5	Virginica
6.0	6.5	Virginica
4.3	8.2	Virginica
6.0	7.5	Versicolor
5.9	1.7	Setosa
6.0	9.4	Versicolor
7.0	4.6	Versicolor
2.3	7.8	Versicolor
4.5	5.5	Setosa
3.5	7.0	Versicolor
6.9	2.8	Setosa
7.6	8.2	Versicolor
5.3	7.9	Virginica
4.5	5.3	Virginica
5.5	5.5	Virginica
7.4	3.2	Setosa
7.0	6.5	Versicolor
5.0	1.2	Setosa
4.8	5.7	Virginica
2.3	5.5	Versicolor
7.2	4.8	Setosa
3.4	4.2	Versicolor
3.2	8.1	Virginica
7.3	7.6	Virginica
3.2	5.2	Versicolor
6.3	9.1	Virginica
3.4	6.8	Versicolor
4.8	6.1	Virginica
4.5	8.9	Virginica
6.8	8.2	Versicolor
6.6	7.0	Versicolor
6.6	6.4	Versicolor
4.5	4.9	Versicolor
4.3	9.6	Virginica
5.0	9.8	Virginica
5.9	9.1	Virginica
4.3	8.6	Versicolor
7.4	9.1	Versicolor
3.2	4.0	Versicolor
3.2	3.1	Setosa
