petal.width	variety
1.9	Versicolor
2.8	Versicolor
4.6	Virginica
5.3	Versicolor
2.2	Virginica
2.3	Virginica
3.3	Versicolor
3.7	Setosa
3.2	Setosa
3.9	Versicolor
0.6	Setosa
5.0	Virginica
5.2	Virginica
5.9	Versicolor
2.7	Setosa
2.5	Versicolor
3.6	Versicolor
3.8	Versicolor
6.1	Versicolor
3.3	Setosa
3.1	Virginica
5.8	Virginica
3.2	Setosa
1.0	Versicolor
5.5	Virginica
2.1	Setosa
4.9	Virginica
5.5	Versicolor
3.1	Versicolor
2.2	Setosa
5.8	Versicolor
4.8	Setosa
3.2	Virginica
0.1	Setosa
4.2	Setosa
4.3	Virginica
4.5	Versicolor
5.6	Versicolor
1.7	Setosa
5.5	Versicolor
4.5	Virginica
4.6	Versicolor
3.8	Setosa
5.8	Virginica
4.5	Versicolor
2.8	Virginica
2.4	Virginica
2.9	Setosa
3.7	Setosa
6.4	Virginica
3.2	Setosa
3.1	Virginica
1.8	Virginica
4.8	Virginica
3.0	Virginica
0.4	Setosa
4.1	Virginica
3.2	Versicolor
1.2	Setosa
2.2	Virginica
4.7	Versicolor
3.4	Versicolor
4.3	Versicolor
2.3	Virginica
0.7	Setosa
4.8	Setosa
4.0	Versicolor
1.2	Setosa
4.8	Virginica
2.0	Virginica
0.7	Setosa
4.9	Virginica
3.9	Setosa
1.8	Virginica
6.0	Virginica
2.6	Setosa
5.7	Versicolor
4.8	Setosa
3.0	Versicolor
2.9	Setosa
5.7	Versicolor
3.2	Setosa
2.2	Setosa
5.3	Virginica
3.3	Versicolor
2.3	Virginica
3.8	Virginica
4.5	Versicolor
1.2	Setosa
1.7	Setosa
4.9	Versicolor
5.0	Versicolor
2.2	Versicolor
3.9	Versicolor
4.9	Virginica
4.1	Setosa
3.8	Virginica
0.2	Setosa
3.0	Virginica
2.3	Virginica
4.3	Versicolor
3.7	Setosa
0.6	Setosa
2.3	Setosa
5.5	Versicolor
