petal.length	petal.width	variety
5.7	1.3	Versicolor
7.2	6.5	Virginica
8.2	3.3	Versicolor
9.6	3.8	Virginica
4.6	3.4	Setosa
3.4	4.7	Setosa
4.2	3.0	Versicolor
2.5	0.2	Setosa
6.5	4.8	Versicolor
8.0	2.8	Versicolor
6.7	6.7	Virginica
5.5	3.6	Setosa
10.6	4.1	Virginica
8.2	4.8	Virginica
1.5	2.7	Setosa
3.2	2.2	Setosa
7.5	5.0	Versicolor
9.5	3.8	Virginica
10.1	2.4	Virginica
6.0	3.4	Setosa
5.5	2.0	Virginica
8.4	5.8	Virginica
7.4	2.7	Versicolor
5.5	5.3	Virginica
8.1	2.4	Virginica
5.1	1.9	Virginica
2.5	3.3	Setosa
7.2	5.6	Virginica
5.7	3.7	Versicolor
3.6	3.7	Setosa
4.0	2.1	Setosa
8.6	3.3	Versicolor
8.0	2.5	Versicolor
6.5	2.5	Versicolor
7.4	5.1	Virginica
6.6	3.9	Virginica
6.4	4.8	Virginica
5.0	2.1	Versicolor
8.9	6.0	Virginica
1.4	3.7	Setosa
7.8	4.8	Virginica
7.2	6.0	Virginica
8.5	3.5	Versicolor
9.2	2.4	Versicolor
9.2	2.8	Virginica
1.7	1.4	Setosa
9.1	2.5	Virginica
3.8	1.7	Setosa
7.5	5.0	Virginica
2.6	4.7	Setosa
4.1	2.7	Setosa
7.6	1.5	Versicolor
6.3	3.3	Virginica
3.5	2.2	Setosa
5.4	5.9	Versicolor
6.0	6.6	Virginica
8.6	6.8	Virginica
6.0	4.9	Setosa
6.3	3.8	Versicolor
9.8	3.2	Virginica
6.8	2.6	Virginica
9.1	2.8	Virginica
6.8	4.3	Virginica
3.3	1.3	Setosa
5.0	1.7	Virginica
5.8	0.7	Setosa
1.4	2.7	Setosa
7.1	6.4	Virginica
8.7	4.0	Versicolor
4.5	2.1	Versicolor
2.9	4.8	Setosa
6.0	3.4	Virginica
8.6	2.8	Versicolor
7.9	4.5	Virginica
7.2	4.6	Versicolor
7.1	6.0	Virginica
8.1	5.3	Virginica
8.3	1.4	Versicolor
5.9	3.3	Versicolor
1.6	0.7	Setosa
6.6	5.3	Versicolor
8.9	3.3	Virginica
10.0	4.8	Virginica
4.8	0.2	Setosa
4.6	4.9	Versicolor
7.9	5.8	Virginica
7.3	4.8	Versicolor
4.5	2.7	Setosa
5.9	3.1	Setosa
5.0	1.7	Setosa
3.9	0.2	Setosa
7.0	5.2	Versicolor
5.9	2.0	Versicolor
8.5	1.5	Versicolor
1.3	2.9	Setosa
7.5	3.5	Versicolor
9.2	3.0	Virginica
1.4	4.3	Setosa
6.8	5.1	Versicolor
1.9	2.2	Setosa
8.5	3.3	Versicolor
9.1	5.0	Virginica
5.3	4.8	Versicolor
2.7	4.2	Setosa
3.9	1.2	Setosa
