sepal.length	variety
9.9	Versicolor
7.4	Virginica
9.1	Setosa
10.4	Versicolor
8.6	Virginica
4.7	Setosa
11.8	Virginica
10.6	Versicolor
9.1	Virginica
8.1	Setosa
5.1	Setosa
7.1	Versicolor
6.8	Setosa
7.4	Virginica
10.3	Versicolor
6.8	Versicolor
9.8	Virginica
7.0	Versicolor
8.5	Versicolor
8.5	Versicolor
8.5	Virginica
10.8	Virginica
7.3	Virginica
7.9	Versicolor
6.5	Virginica
6.4	Setosa
8.5	Setosa
8.0	Setosa
8.5	Versicolor
10.2	Virginica
9.8	Versicolor
6.0	Versicolor
6.1	Setosa
11.2	Virginica
10.2	Versicolor
11.0	Virginica
9.3	Versicolor
10.1	Versicolor
8.5	Setosa
9.8	Virginica
7.9	Virginica
8.7	Virginica
5.0	Setosa
7.4	Setosa
7.1	Setosa
7.5	Setosa
7.3	Virginica
5.7	Setosa
7.0	Setosa
9.3	Virginica
6.6	Versicolor
6.6	Versicolor
6.2	Setosa
8.9	Versicolor
10.7	Versicolor
10.2	Versicolor
7.2	Setosa
11.0	Versicolor
10.4	Virginica
10.7	Virginica
6.1	Setosa
7.9	Setosa
5.9	Versicolor
9.2	Virginica
5.1	Setosa
6.9	Setosa
7.9	Versicolor
8.0	Setosa
6.5	Virginica
5.8	Virginica
6.7	Virginica
10.5	Virginica
8.5	Setosa
9.7	Versicolor
10.7	Virginica
7.3	Virginica
10.2	Versicolor
6.7	Versicolor
8.4	Virginica
7.2	Versicolor
8.1	Versicolor
8.6	Versicolor
6.4	Setosa
5.6	Setosa
8.8	Setosa
11.7	Virginica
4.9	Virginica
9.0	Versicolor
8.9	Setosa
7.8	Versicolor
9.4	Versicolor
8.7	Virginica
5.3	Setosa
8.7	Virginica
7.0	Versicolor
7.2	Versicolor
6.9	Setosa
7.9	Virginica
9.6	Versicolor
9.2	Setosa
8.5	Setosa
8.1	Setosa
8.1	Setosa
9.0	Setosa
7.2	Virginica
