sepal.length	sepal.width	petal.length	variety
9.7	5.6	6.7	Versicolor
5.8	2.7	6.9	Versicolor
10.3	4.3	10.0	Virginica
7.0	6.3	5.4	Setosa
6.7	2.7	3.9	Versicolor
8.2	6.3	11.2	Virginica
9.9	4.4	5.2	Setosa
7.3	7.8	5.2	Versicolor
6.3	6.6	6.5	Versicolor
10.2	3.1	7.4	Virginica
7.4	3.1	7.6	Virginica
9.2	4.0	6.0	Virginica
9.7	6.6	7.0	Versicolor
9.0	5.7	5.6	Versicolor
10.1	4.4	7.2	Versicolor
6.9	4.4	1.3	Setosa
10.7	5.3	7.7	Virginica
9.0	3.5	6.0	Versicolor
5.9	7.2	4.5	Setosa
11.7	5.6	9.6	Virginica
7.3	5.0	8.0	Virginica
8.2	8.3	5.7	Setosa
6.8	5.5	3.2	Setosa
9.1	2.9	4.6	Versicolor
5.8	4.7	6.6	Virginica
8.2	7.9	4.4	Setosa
5.6	6.5	3.5	Versicolor
6.0	7.5	2.6	Setosa
5.1	3.4	2.0	Setosa
6.0	7.4	5.0	Versicolor
7.7	6.6	4.9	Versicolor
10.0	8.0	2.8	Setosa
5.9	4.0	4.5	Versicolor
7.9	6.9	3.3	Versicolor
7.4	6.2	9.7	Virginica
5.6	4.3	4.0	Setosa
9.0	7.1	4.9	Versicolor
7.2	5.2	3.3	Setosa
7.8	3.9	5.4	Setosa
8.6	6.7	3.9	Setosa
9.9	6.8	7.1	Virginica
11.9	2.8	7.6	Virginica
9.7	6.5	8.2	Versicolor
9.3	7.4	3.6	Setosa
9.8	5.9	8.3	Virginica
6.1	4.5	7.4	Virginica
7.1	7.3	4.1	Setosa
6.8	4.7	4.1	Versicolor
9.8	4.3	6.1	Virginica
10.5	7.7	5.7	Versicolor
6.4	5.6	5.4	Setosa
6.4	7.0	9.6	Virginica
8.5	2.9	4.3	Versicolor
10.9	5.2	5.0	Versicolor
7.4	6.6	2.5	Setosa
10.2	4.7	7.0	Virginica
9.3	4.2	7.1	Virginica
6.9	5.9	4.2	Setosa
9.0	5.3	5.5	Versicolor
5.0	3.0	6.5	Versicolor
7.1	3.8	4.5	Versicolor
6.7	5.8	7.2	Virginica
10.8	4.8	7.8	Versicolor
9.0	3.0	7.5	Virginica
7.0	4.4	7.7	Versicolor
8.1	6.0	7.6	Versicolor
7.3	4.7	6.4	Virginica
4.5	4.8	1.8	Setosa
7.5	6.3	5.3	Versicolor
6.3	4.5	4.4	Setosa
7.2	3.0	7.7	Virginica
5.5	5.0	2.8	Setosa
7.2	5.4	5.0	Setosa
9.7	5.1	1.5	Setosa
9.6	4.3	3.9	Setosa
8.0	7.4	5.1	Setosa
10.2	6.8	6.1	Versicolor
9.9	3.8	8.6	Virginica
8.1	3.6	3.0	Setosa
8.6	4.6	8.1	Virginica
7.5	7.7	2.9	Setosa
9.1	3.9	5.9	Setosa
5.3	7.0	2.9	Setosa
8.2	5.2	9.0	Versicolor
6.4	3.2	5.8	Virginica
9.5	5.2	6.5	Versicolor
5.9	7.2	7.3	Versicolor
5.4	7.5	4.4	Setosa
5.3	6.5	1.6	Setosa
7.6	4.5	2.4	Setosa
7.9	6.4	3.4	Setosa
7.1	4.5	6.1	Versicolor
5.6	7.3	5.9	Virginica
8.2	3.9	6.8	Versicolor
9.4	7.2	9.3	Virginica
9.6	4.0	3.9	Setosa
8.8	3.7	2.0	Setosa
8.2	6.7	3.6	Setosa
7.0	4.1	2.4	Setosa
7.7	5.0	6.0	Setosa
6.0	3.5	5.8	Virginica
7.5	7.5	9.8	Virginica
8.4	3.1	10.0	Virginica
9.4	5.5	5.0	Virginica
6.7	5.8	10.2	Virginica
