petal.length	variety
6.9	Versicolor
7.9	Virginica
6.7	Versicolor
4.7	Versicolor
5.8	Versicolor
1.9	Setosa
2.7	Setosa
6.0	Versicolor
8.6	Virginica
6.1	Virginica
5.6	Versicolor
4.5	Setosa
4.5	Setosa
6.0	Setosa
8.6	Virginica
5.1	Versicolor
1.4	Setosa
5.3	Versicolor
9.6	Virginica
7.6	Virginica
5.3	Setosa
6.4	Versicolor
5.7	Versicolor
4.0	Versicolor
5.9	Setosa
3.9	Versicolor
2.8	Setosa
6.0	Versicolor
8.4	Virginica
5.5	Setosa
5.0	Versicolor
9.5	Virginica
4.0	Setosa
8.3	Virginica
9.0	Versicolor
5.0	Versicolor
1.8	Setosa
5.7	Virginica
3.1	Setosa
5.5	Virginica
1.7	Setosa
5.6	Setosa
7.3	Virginica
1.4	Setosa
5.1	Versicolor
6.3	Versicolor
7.2	Virginica
9.0	Virginica
7.3	Virginica
7.8	Virginica
6.3	Virginica
4.9	Versicolor
4.9	Setosa
7.6	Versicolor
10.2	Virginica
5.9	Setosa
5.5	Setosa
10.5	Virginica
7.2	Versicolor
4.9	Versicolor
5.4	Versicolor
6.7	Virginica
7.6	Virginica
6.0	Virginica
8.1	Virginica
9.1	Virginica
3.4	Setosa
9.1	Virginica
5.8	Versicolor
8.7	Versicolor
7.5	Virginica
7.4	Virginica
7.9	Virginica
8.7	Virginica
6.2	Setosa
8.9	Virginica
6.5	Versicolor
6.2	Versicolor
9.1	Virginica
4.7	Setosa
6.7	Versicolor
8.6	Virginica
4.5	Setosa
9.0	Versicolor
7.1	Virginica
2.1	Setosa
5.6	Versicolor
5.4	Setosa
6.0	Versicolor
4.9	Setosa
5.3	Virginica
8.8	Virginica
7.8	Virginica
1.6	Setosa
9.2	Virginica
2.0	Setosa
4.5	Versicolor
4.0	Setosa
3.2	Setosa
5.6	Versicolor
8.5	Versicolor
4.8	Versicolor
6.0	Virginica
8.6	Virginica
4.5	Versicolor
