petal.width	variety
4.3	Versicolor
1.8	Virginica
1.8	Setosa
1.7	Setosa
0.4	Setosa
4.7	Setosa
1.7	Setosa
1.0	Versicolor
2.8	Virginica
3.7	Setosa
4.2	Setosa
3.1	Versicolor
0.2	Setosa
3.3	Virginica
6.3	Virginica
1.9	Versicolor
4.8	Versicolor
0.3	Setosa
5.0	Virginica
1.8	Versicolor
3.3	Virginica
5.8	Virginica
3.0	Versicolor
3.2	Setosa
2.4	Setosa
2.9	Virginica
1.1	Setosa
4.2	Setosa
4.4	Setosa
2.3	Virginica
1.2	Setosa
4.7	Versicolor
3.4	Virginica
2.7	Setosa
3.0	Virginica
4.6	Setosa
1.6	Versicolor
5.0	Versicolor
0.9	Setosa
4.4	Virginica
3.3	Virginica
3.1	Versicolor
3.7	Setosa
3.3	Virginica
1.6	Versicolor
3.6	Virginica
0.6	Setosa
2.0	Virginica
5.0	Versicolor
4.3	Setosa
3.0	Versicolor
1.4	Versicolor
4.5	Versicolor
2.7	Setosa
1.8	Versicolor
5.0	Versicolor
4.4	Virginica
4.0	Virginica
1.2	Setosa
7.0	Virginica
5.3	Versicolor
2.7	Virginica
5.5	Versicolor
5.4	Virginica
3.2	Versicolor
3.8	Setosa
5.8	Versicolor
3.3	Setosa
4.2	Setosa
1.5	Versicolor
3.8	Versicolor
1.2	Setosa
3.1	Virginica
3.0	Versicolor
5.8	Virginica
3.3	Versicolor
1.1	Setosa
6.5	Virginica
7.0	Virginica
2.7	Setosa
4.5	Virginica
3.2	Setosa
5.9	Versicolor
5.1	Versicolor
3.4	Virginica
0.9	Setosa
6.4	Virginica
0.2	Setosa
5.0	Versicolor
4.8	Virginica
3.4	Versicolor
3.3	Versicolor
5.9	Virginica
5.1	Virginica
2.3	Virginica
2.8	Virginica
4.8	Virginica
4.3	Virginica
1.5	Versicolor
1.0	Setosa
4.2	Versicolor
5.1	Virginica
1.8	Versicolor
3.8	Virginica
6.0	Virginica
