sepal.length	sepal.width	petal.length	petal.width	variety
5.0	7.0	5.3	4.8	Setosa
8.0	6.2	7.7	3.9	Versicolor
8.8	6.9	8.1	5.8	Virginica
8.9	7.1	5.4	2.0	Versicolor
7.9	5.9	1.8	1.9	Setosa
7.0	4.9	8.0	2.5	Versicolor
5.7	5.4	4.5	4.4	Setosa
5.9	3.9	2.4	0.7	Setosa
7.0	6.2	8.0	4.5	Versicolor
6.8	4.8	7.5	3.5	Virginica
9.2	7.0	5.0	2.7	Setosa
8.7	5.8	4.7	2.8	Setosa
8.0	4.2	6.1	3.6	Versicolor
5.1	6.3	5.4	4.4	Setosa
4.9	3.6	1.5	2.2	Setosa
10.9	4.3	6.6	2.9	Virginica
5.8	3.7	7.6	5.4	Virginica
8.4	5.4	6.2	3.4	Setosa
9.7	2.2	9.0	5.0	Versicolor
10.0	6.4	8.2	1.5	Versicolor
6.1	7.6	1.5	1.2	Setosa
10.2	3.4	8.7	4.8	Versicolor
10.1	5.0	5.5	1.5	Versicolor
10.9	7.6	9.1	5.8	Virginica
10.3	3.8	7.1	1.5	Virginica
7.1	7.2	4.9	3.7	Setosa
7.2	5.6	8.9	5.9	Versicolor
8.7	6.7	6.1	1.7	Setosa
7.1	7.0	5.5	4.6	Versicolor
6.8	6.2	6.4	4.8	Virginica
4.6	6.1	3.5	4.2	Setosa
9.5	4.4	3.0	1.7	Setosa
5.1	3.8	3.7	4.5	Setosa
6.5	3.2	7.1	4.0	Virginica
7.5	4.8	5.3	1.3	Setosa
9.2	5.2	5.4	4.4	Versicolor
9.9	5.3	10.9	3.5	Virginica
6.1	3.3	5.4	4.0	Virginica
7.3	5.6	5.6	0.7	Setosa
9.4	2.9	5.8	3.5	Versicolor
10.7	5.3	8.2	6.7	Virginica
5.4	7.0	6.0	3.0	Versicolor
9.4	5.1	7.0	3.8	Virginica
6.7	5.5	7.7	4.7	Versicolor
7.9	5.0	8.0	6.2	Virginica
10.1	4.5	8.1	2.3	Versicolor
10.2	6.3	5.7	4.5	Virginica
7.4	6.2	1.3	2.7	Setosa
6.3	4.3	7.4	1.8	Versicolor
8.0	3.0	5.5	3.3	Virginica
6.1	5.4	8.7	4.4	Versicolor
7.4	7.4	4.8	2.8	Versicolor
12.2	3.8	10.7	2.0	Virginica
7.2	2.5	5.5	3.0	Virginica
5.0	4.6	3.4	3.7	Setosa
7.4	6.4	5.5	1.9	Setosa
7.1	6.8	4.7	5.2	Versicolor
11.7	6.2	7.5	5.3	Virginica
8.4	7.4	1.7	4.7	Setosa
6.6	3.4	7.1	2.3	Versicolor
7.8	6.2	6.6	5.9	Virginica
9.2	6.8	8.7	6.1	Virginica
9.3	4.8	5.3	5.4	Versicolor
10.9	5.2	6.3	2.4	Virginica
8.4	5.1	3.5	0.6	Setosa
7.3	2.6	7.0	3.2	Versicolor
7.2	3.1	6.0	1.5	Versicolor
10.3	2.8	9.1	3.4	Virginica
9.8	4.4	6.1	4.4	Virginica
10.1	4.6	6.1	3.9	Virginica
6.5	5.5	5.8	5.7	Virginica
6.8	3.2	8.1	5.0	Versicolor
6.1	5.9	2.5	4.2	Setosa
7.7	5.6	5.5	2.6	Setosa
9.9	6.7	9.7	5.3	Virginica
10.7	7.5	7.1	4.8	Virginica
6.9	4.8	6.6	5.1	Virginica
7.2	3.6	7.7	3.0	Versicolor
8.8	4.5	8.9	2.0	Versicolor
10.3	5.5	2.2	0.2	Setosa
11.7	4.0	8.8	4.1	Virginica
8.5	4.9	4.8	4.1	Versicolor
5.9	3.2	9.3	2.3	Versicolor
9.6	4.0	6.9	4.1	Versicolor
5.3	5.9	5.1	1.2	Setosa
8.6	4.2	1.5	0.4	Setosa
11.3	5.5	7.0	3.6	Virginica
8.4	7.0	5.9	4.2	Setosa
9.6	6.5	8.9	5.9	Versicolor
6.5	6.2	4.2	2.7	Setosa
8.8	6.0	2.4	2.8	Setosa
5.9	6.0	3.3	0.7	Setosa
11.6	5.0	5.9	4.6	Virginica
8.2	6.6	7.1	3.4	Virginica
9.1	4.0	3.9	0.8	Setosa
10.6	2.8	7.5	5.8	Versicolor
8.0	3.8	3.4	4.2	Setosa
10.0	6.9	7.5	4.6	Versicolor
9.6	3.4	5.6	1.3	Versicolor
6.4	7.5	6.2	4.0	Versicolor
9.4	6.6	7.4	4.6	Virginica
4.8	4.9	4.4	4.2	Setosa
7.7	6.3	8.8	4.3	Virginica
10.1	5.5	8.1	2.9	Versicolor
9.0	3.0	5.6	2.7	Setosa
