sepal.width	petal.length	variety
3.6	5.6	Virginica
3.0	5.4	Versicolor
2.3	4.8	Setosa
4.0	7.5	Virginica
4.5	8.9	Versicolor
6.9	2.4	Setosa
3.3	6.2	Versicolor
5.3	9.0	Virginica
5.4	5.4	Setosa
6.5	2.1	Setosa
7.4	8.1	Virginica
5.3	7.7	Virginica
5.7	5.3	Setosa
2.8	9.6	Virginica
6.4	5.0	Setosa
3.5	5.8	Setosa
6.3	5.2	Setosa
5.8	8.5	Versicolor
6.5	1.9	Setosa
6.9	3.8	Versicolor
6.7	4.9	Versicolor
3.1	8.9	Versicolor
6.1	9.9	Virginica
3.7	4.3	Setosa
3.9	8.0	Versicolor
5.8	1.9	Setosa
8.3	10.4	Virginica
5.8	2.0	Setosa
4.8	9.3	Virginica
7.0	7.0	Versicolor
6.6	6.5	Versicolor
4.5	9.8	Virginica
5.2	8.5	Virginica
3.9	7.2	Versicolor
4.8	8.8	Versicolor
5.2	5.5	Setosa
4.7	7.0	Versicolor
6.5	1.5	Setosa
6.8	9.1	Versicolor
7.4	8.3	Virginica
4.0	8.5	Versicolor
6.7	4.5	Setosa
3.7	8.5	Virginica
3.6	5.9	Versicolor
6.7	6.1	Versicolor
4.9	3.5	Setosa
4.4	5.1	Setosa
6.6	5.4	Versicolor
4.0	8.8	Virginica
3.9	5.7	Setosa
2.6	6.1	Virginica
5.3	8.4	Virginica
4.5	5.2	Versicolor
8.0	4.9	Setosa
6.9	4.8	Versicolor
6.4	5.9	Setosa
2.3	6.3	Versicolor
6.8	8.7	Virginica
8.3	5.1	Setosa
7.2	7.6	Versicolor
5.5	8.7	Virginica
3.5	6.5	Versicolor
6.7	8.4	Virginica
6.2	6.1	Setosa
4.1	8.1	Virginica
4.2	6.9	Virginica
4.8	4.4	Versicolor
3.1	8.7	Versicolor
2.7	8.8	Virginica
6.5	10.6	Virginica
6.8	5.0	Versicolor
5.2	1.9	Setosa
7.0	5.7	Virginica
3.6	7.4	Virginica
6.0	5.7	Setosa
3.6	3.0	Setosa
5.6	3.5	Setosa
6.0	3.3	Setosa
2.2	8.5	Versicolor
3.9	1.5	Setosa
6.5	2.9	Setosa
3.5	4.9	Versicolor
6.7	8.3	Virginica
4.8	9.1	Virginica
6.5	8.7	Versicolor
4.6	9.0	Virginica
4.3	7.6	Virginica
5.0	8.0	Versicolor
7.3	3.2	Setosa
5.0	8.5	Versicolor
5.9	2.8	Setosa
4.2	5.5	Setosa
5.4	5.5	Setosa
6.0	7.9	Virginica
6.0	5.1	Versicolor
3.9	5.8	Versicolor
5.1	2.0	Setosa
6.6	5.9	Setosa
3.0	5.8	Setosa
3.4	3.7	Versicolor
6.2	7.0	Versicolor
4.3	9.6	Virginica
4.2	10.2	Virginica
2.8	7.6	Virginica
6.3	4.7	Versicolor
