sepal.length	variety
8.6	Setosa
6.9	Setosa
10.8	Virginica
8.1	Setosa
6.5	Versicolor
7.2	Virginica
9.7	Versicolor
10.4	Versicolor
7.0	Versicolor
8.4	Virginica
6.4	Versicolor
8.7	Virginica
7.6	Versicolor
6.9	Setosa
8.3	Setosa
7.6	Versicolor
8.8	Virginica
10.0	Versicolor
10.3	Virginica
8.8	Virginica
5.3	Setosa
9.1	Versicolor
9.3	Virginica
7.4	Setosa
6.9	Setosa
10.3	Virginica
7.1	Setosa
7.4	Virginica
7.6	Versicolor
9.3	Virginica
7.7	Virginica
9.2	Versicolor
8.6	Setosa
4.9	Setosa
7.0	Setosa
8.8	Virginica
8.1	Versicolor
9.4	Setosa
7.2	Versicolor
7.8	Versicolor
11.3	Versicolor
10.2	Versicolor
8.8	Versicolor
7.6	Setosa
9.5	Setosa
11.4	Virginica
5.4	Setosa
9.0	Setosa
7.0	Versicolor
8.4	Virginica
9.1	Versicolor
9.8	Virginica
8.3	Versicolor
9.0	Setosa
8.2	Virginica
9.9	Versicolor
5.2	Versicolor
8.7	Setosa
6.1	Setosa
9.6	Versicolor
7.1	Virginica
10.3	Virginica
7.6	Virginica
9.0	Versicolor
8.1	Setosa
8.3	Setosa
10.5	Virginica
8.4	Versicolor
8.6	Virginica
8.2	Virginica
9.7	Versicolor
9.9	Setosa
5.0	Setosa
6.5	Setosa
10.0	Virginica
11.0	Virginica
9.9	Virginica
8.0	Versicolor
5.4	Versicolor
7.0	Virginica
9.9	Virginica
6.7	Versicolor
5.5	Setosa
10.2	Virginica
9.4	Virginica
6.2	Versicolor
10.4	Virginica
6.0	Setosa
10.7	Virginica
5.5	Setosa
9.2	Virginica
8.9	Setosa
7.1	Setosa
10.1	Virginica
7.6	Versicolor
8.7	Setosa
7.7	Setosa
10.7	Virginica
6.6	Versicolor
9.7	Virginica
6.8	Versicolor
6.3	Setosa
6.8	Setosa
9.2	Versicolor
9.5	Versicolor
