petal.length	variety
6.1	Virginica
6.6	Versicolor
3.9	Setosa
2.0	Setosa
8.1	Virginica
5.3	Virginica
10.1	Virginica
3.6	Setosa
8.6	Versicolor
5.6	Setosa
9.6	Virginica
10.1	Virginica
8.8	Versicolor
7.2	Virginica
2.9	Setosa
8.6	Versicolor
7.4	Virginica
1.8	Setosa
5.9	Versicolor
9.8	Virginica
4.7	Versicolor
4.6	Versicolor
4.7	Versicolor
5.7	Virginica
2.6	Setosa
8.0	Versicolor
7.5	Versicolor
7.3	Versicolor
5.8	Versicolor
7.9	Versicolor
2.5	Setosa
6.0	Versicolor
6.6	Virginica
9.1	Virginica
2.4	Setosa
5.7	Versicolor
6.0	Setosa
6.4	Virginica
8.4	Virginica
9.2	Virginica
4.2	Setosa
2.5	Setosa
9.2	Versicolor
4.6	Versicolor
5.5	Versicolor
1.7	Setosa
9.0	Versicolor
7.2	Virginica
9.9	Virginica
5.0	Versicolor
6.7	Versicolor
4.3	Versicolor
4.4	Setosa
5.2	Versicolor
6.0	Versicolor
8.5	Virginica
8.1	Versicolor
4.3	Versicolor
9.0	Virginica
7.5	Versicolor
4.4	Setosa
4.0	Setosa
7.4	Virginica
4.0	Setosa
6.9	Virginica
5.9	Virginica
7.9	Versicolor
8.1	Virginica
2.7	Setosa
8.3	Virginica
1.9	Setosa
5.3	Virginica
10.1	Virginica
2.9	Setosa
6.0	Setosa
2.9	Setosa
9.1	Virginica
3.3	Setosa
8.9	Versicolor
5.7	Versicolor
2.3	Setosa
3.0	Setosa
4.5	Versicolor
8.3	Virginica
10.7	Virginica
5.6	Virginica
7.7	Versicolor
11.2	Virginica
7.0	Versicolor
3.7	Setosa
4.6	Setosa
3.0	Setosa
5.9	Setosa
5.0	Versicolor
8.0	Virginica
8.6	Versicolor
6.1	Setosa
5.5	Setosa
1.3	Setosa
7.5	Virginica
5.6	Virginica
2.5	Setosa
1.9	Setosa
6.6	Virginica
8.7	Versicolor
