petal.width	variety
3.1	Virginica
4.7	Setosa
6.3	Virginica
4.3	Setosa
3.8	Virginica
4.3	Versicolor
4.2	Versicolor
2.5	Virginica
2.9	Setosa
3.0	Versicolor
2.6	Setosa
1.1	Setosa
2.0	Versicolor
2.3	Virginica
2.0	Virginica
5.9	Versicolor
5.3	Virginica
0.2	Setosa
2.5	Versicolor
5.1	Virginica
1.5	Virginica
1.7	Setosa
4.6	Versicolor
2.2	Versicolor
6.0	Virginica
0.7	Setosa
3.2	Virginica
3.7	Versicolor
2.0	Versicolor
3.4	Setosa
2.3	Versicolor
5.2	Virginica
5.3	Versicolor
0.8	Setosa
3.4	Versicolor
1.7	Versicolor
1.4	Setosa
2.8	Versicolor
6.0	Versicolor
3.3	Setosa
3.2	Setosa
3.3	Setosa
5.3	Versicolor
5.4	Versicolor
2.3	Versicolor
1.5	Versicolor
5.5	Virginica
3.1	Setosa
2.2	Setosa
5.8	Versicolor
6.3	Virginica
5.5	Versicolor
1.1	Setosa
5.9	Virginica
5.3	Versicolor
5.5	Versicolor
3.0	Versicolor
3.3	Virginica
4.5	Versicolor
2.7	Setosa
2.7	Setosa
1.0	Setosa
4.8	Virginica
0.7	Setosa
3.9	Setosa
5.1	Versicolor
3.5	Versicolor
3.2	Setosa
3.2	Setosa
6.1	Versicolor
1.5	Versicolor
3.4	Virginica
6.2	Virginica
6.3	Virginica
4.5	Versicolor
2.2	Setosa
2.4	Virginica
3.1	Versicolor
2.3	Setosa
2.1	Virginica
2.2	Virginica
1.7	Setosa
0.2	Setosa
5.1	Virginica
5.8	Versicolor
2.1	Virginica
4.8	Virginica
2.2	Setosa
0.6	Setosa
3.0	Versicolor
4.0	Versicolor
3.9	Setosa
5.5	Virginica
2.2	Setosa
2.4	Virginica
2.9	Versicolor
1.8	Virginica
5.3	Versicolor
3.3	Versicolor
6.3	Virginica
3.9	Setosa
4.7	Setosa
0.2	Setosa
5.0	Versicolor
3.9	Versicolor
