sepal.length	variety
8.8	Setosa
10.7	Virginica
5.2	Versicolor
7.5	Setosa
8.5	Versicolor
8.4	Virginica
9.6	Virginica
7.6	Setosa
8.6	Versicolor
8.1	Setosa
8.2	Virginica
8.2	Versicolor
11.7	Virginica
10.2	Virginica
7.6	Versicolor
5.4	Setosa
10.2	Versicolor
5.5	Setosa
9.1	Virginica
5.0	Setosa
8.0	Setosa
11.0	Virginica
10.5	Virginica
6.0	Virginica
7.7	Virginica
7.7	Versicolor
8.3	Virginica
9.1	Versicolor
6.9	Setosa
7.1	Versicolor
7.5	Versicolor
9.0	Versicolor
9.8	Virginica
8.4	Setosa
8.2	Versicolor
6.7	Setosa
6.5	Versicolor
9.4	Virginica
7.8	Virginica
7.7	Virginica
6.8	Virginica
9.3	Versicolor
9.8	Virginica
7.6	Versicolor
7.4	Versicolor
6.8	Virginica
8.8	Setosa
9.5	Virginica
10.1	Virginica
8.5	Virginica
6.6	Setosa
11.0	Versicolor
6.8	Virginica
10.0	Versicolor
8.4	Setosa
7.8	Virginica
8.4	Virginica
8.1	Setosa
5.9	Setosa
7.0	Setosa
10.2	Versicolor
8.5	Setosa
7.1	Setosa
9.5	Versicolor
10.2	Virginica
5.9	Virginica
6.9	Virginica
6.8	Setosa
5.8	Virginica
6.6	Versicolor
9.2	Setosa
9.2	Setosa
7.7	Versicolor
6.3	Setosa
11.4	Versicolor
7.7	Virginica
9.7	Virginica
9.9	Versicolor
7.0	Setosa
9.0	Setosa
10.0	Versicolor
8.3	Setosa
8.1	Versicolor
8.4	Setosa
10.8	Virginica
7.9	Virginica
8.1	Setosa
9.5	Virginica
7.1	Setosa
5.5	Setosa
8.5	Setosa
8.9	Versicolor
10.3	Versicolor
8.2	Versicolor
9.6	Versicolor
9.7	Virginica
6.5	Versicolor
11.2	Virginica
9.8	Virginica
7.0	Versicolor
5.5	Versicolor
7.8	Versicolor
8.1	Versicolor
6.7	Versicolor
5.6	Setosa
