sepal.width	variety
7.3	Versicolor
7.5	Virginica
5.8	Versicolor
4.4	Versicolor
5.4	Setosa
6.5	Setosa
3.5	Virginica
5.0	Setosa
6.2	Setosa
6.9	Versicolor
4.2	Setosa
3.3	Versicolor
6.3	Virginica
6.9	Setosa
4.0	Setosa
6.1	Versicolor
7.1	Setosa
3.5	Setosa
5.6	Setosa
8.5	Setosa
2.7	Versicolor
6.3	Virginica
3.6	Versicolor
3.9	Setosa
7.7	Setosa
7.3	Virginica
5.2	Virginica
4.0	Versicolor
8.3	Setosa
4.0	Virginica
7.0	Virginica
6.0	Versicolor
5.0	Versicolor
6.8	Versicolor
7.0	Versicolor
6.8	Virginica
5.0	Virginica
6.9	Virginica
3.9	Setosa
3.5	Setosa
4.5	Virginica
3.5	Virginica
7.2	Setosa
5.3	Virginica
6.4	Virginica
4.5	Virginica
6.4	Versicolor
4.2	Versicolor
6.1	Setosa
5.2	Setosa
6.5	Setosa
5.2	Setosa
5.2	Virginica
7.9	Setosa
5.2	Virginica
3.1	Virginica
5.7	Virginica
5.8	Setosa
6.3	Versicolor
8.3	Virginica
4.0	Versicolor
6.0	Virginica
5.8	Setosa
4.5	Virginica
4.6	Setosa
4.2	Setosa
7.6	Virginica
5.0	Versicolor
6.0	Setosa
4.3	Setosa
6.3	Virginica
3.4	Setosa
5.5	Setosa
6.0	Virginica
7.1	Versicolor
5.3	Versicolor
3.6	Setosa
5.0	Versicolor
6.7	Versicolor
7.0	Virginica
6.4	Versicolor
3.6	Setosa
3.1	Versicolor
6.6	Virginica
7.1	Virginica
4.7	Versicolor
6.4	Virginica
6.9	Versicolor
6.2	Versicolor
4.0	Versicolor
3.9	Versicolor
5.3	Versicolor
3.2	Versicolor
6.2	Setosa
5.1	Setosa
4.3	Virginica
6.7	Virginica
7.1	Virginica
6.8	Virginica
7.4	Setosa
3.0	Versicolor
2.9	Versicolor
7.0	Virginica
5.8	Versicolor
6.9	Versicolor
