petal.length	variety
9.3	Virginica
6.7	Virginica
4.9	Setosa
1.6	Setosa
8.9	Versicolor
4.9	Setosa
8.9	Versicolor
5.0	Setosa
6.1	Virginica
6.0	Virginica
8.0	Virginica
9.9	Virginica
8.6	Virginica
3.8	Versicolor
3.8	Versicolor
6.1	Versicolor
2.0	Setosa
5.5	Versicolor
9.2	Virginica
5.0	Setosa
3.1	Setosa
6.7	Virginica
9.9	Virginica
6.8	Virginica
5.7	Setosa
6.3	Virginica
7.7	Virginica
5.6	Setosa
6.3	Virginica
6.4	Versicolor
5.6	Virginica
8.4	Versicolor
6.0	Virginica
5.4	Virginica
5.3	Setosa
8.6	Versicolor
3.7	Setosa
7.6	Virginica
5.6	Virginica
2.5	Setosa
1.9	Setosa
4.2	Versicolor
6.3	Versicolor
7.6	Versicolor
4.6	Versicolor
6.0	Versicolor
4.9	Setosa
9.9	Virginica
8.6	Versicolor
5.0	Setosa
8.5	Versicolor
6.2	Virginica
1.6	Setosa
1.3	Setosa
1.6	Setosa
10.1	Virginica
8.5	Versicolor
2.6	Setosa
5.8	Setosa
5.0	Virginica
6.9	Versicolor
8.4	Virginica
8.0	Versicolor
2.8	Setosa
4.4	Setosa
5.7	Setosa
3.5	Setosa
9.0	Versicolor
2.4	Setosa
3.9	Setosa
3.8	Setosa
3.7	Setosa
5.4	Versicolor
8.3	Virginica
6.5	Versicolor
7.2	Versicolor
8.2	Versicolor
7.9	Versicolor
4.5	Setosa
8.6	Virginica
7.9	Virginica
7.8	Versicolor
4.5	Versicolor
1.7	Setosa
9.6	Virginica
8.0	Virginica
9.6	Virginica
5.4	Setosa
7.3	Virginica
2.6	Setosa
5.4	Setosa
7.5	Virginica
4.6	Versicolor
7.2	Versicolor
4.4	Versicolor
10.9	Virginica
2.0	Setosa
5.0	Versicolor
4.5	Versicolor
2.8	Setosa
7.5	Versicolor
8.7	Virginica
5.9	Setosa
1.5	Setosa
9.1	Virginica
