sepal.width	variety
4.3	Virginica
6.9	Versicolor
2.6	Versicolor
5.3	Versicolor
3.5	Virginica
6.2	Setosa
3.5	Setosa
7.0	Virginica
4.5	Virginica
4.9	Setosa
7.5	Setosa
7.0	Virginica
5.4	Versicolor
3.7	Virginica
5.0	Versicolor
5.4	Setosa
7.9	Setosa
7.2	Setosa
7.4	Setosa
5.5	Virginica
6.4	Versicolor
4.7	Versicolor
4.1	Setosa
7.1	Versicolor
4.0	Setosa
2.4	Versicolor
4.1	Virginica
6.9	Setosa
3.0	Versicolor
4.4	Virginica
5.2	Versicolor
6.1	Setosa
2.4	Versicolor
6.2	Setosa
4.3	Setosa
4.9	Setosa
3.6	Versicolor
6.7	Versicolor
4.7	Versicolor
7.4	Virginica
6.5	Setosa
7.2	Setosa
3.4	Setosa
3.3	Setosa
6.3	Versicolor
4.6	Versicolor
5.3	Setosa
7.6	Setosa
6.5	Virginica
4.9	Versicolor
4.8	Setosa
5.7	Setosa
6.5	Virginica
4.3	Virginica
5.7	Versicolor
2.8	Virginica
2.8	Virginica
7.8	Virginica
5.9	Virginica
3.0	Virginica
2.8	Versicolor
4.4	Setosa
6.3	Virginica
6.3	Setosa
6.0	Setosa
6.2	Setosa
5.2	Virginica
6.0	Setosa
6.9	Versicolor
3.8	Virginica
6.1	Setosa
3.3	Setosa
7.2	Virginica
6.7	Setosa
5.6	Setosa
5.0	Versicolor
5.7	Virginica
7.0	Versicolor
4.1	Virginica
4.9	Setosa
4.0	Setosa
3.8	Versicolor
5.0	Virginica
6.8	Virginica
4.0	Versicolor
3.6	Virginica
6.6	Virginica
4.0	Versicolor
6.7	Setosa
4.4	Setosa
7.5	Versicolor
2.5	Versicolor
4.2	Virginica
4.9	Setosa
4.2	Virginica
3.5	Virginica
6.5	Setosa
5.0	Versicolor
8.3	Virginica
5.6	Virginica
5.6	Versicolor
7.0	Versicolor
6.0	Virginica
6.5	Virginica
6.0	Setosa
