sepal.length	variety
10.9	Virginica
5.8	Virginica
8.6	Versicolor
9.4	Setosa
9.2	Setosa
9.1	Setosa
9.1	Versicolor
6.4	Versicolor
10.2	Virginica
11.7	Virginica
8.1	Versicolor
10.6	Virginica
10.3	Virginica
8.3	Setosa
6.2	Setosa
6.6	Virginica
6.8	Setosa
10.1	Versicolor
7.8	Virginica
9.2	Virginica
8.8	Setosa
7.2	Versicolor
7.0	Versicolor
5.1	Setosa
4.9	Setosa
6.4	Setosa
7.0	Setosa
8.8	Virginica
8.7	Virginica
7.9	Setosa
5.3	Setosa
6.7	Versicolor
10.6	Versicolor
4.5	Setosa
7.5	Versicolor
6.3	Setosa
9.6	Versicolor
9.0	Setosa
9.8	Versicolor
9.0	Versicolor
8.4	Virginica
6.8	Versicolor
8.2	Setosa
5.8	Versicolor
6.4	Setosa
8.7	Setosa
10.7	Virginica
8.7	Versicolor
7.7	Virginica
5.1	Setosa
8.1	Setosa
7.7	Virginica
8.5	Versicolor
5.1	Setosa
6.4	Virginica
8.0	Virginica
6.9	Virginica
7.0	Setosa
8.4	Versicolor
6.9	Versicolor
10.8	Versicolor
8.5	Versicolor
7.0	Virginica
9.0	Virginica
7.8	Versicolor
6.5	Virginica
9.2	Virginica
5.3	Setosa
9.1	Versicolor
9.2	Versicolor
9.3	Versicolor
5.0	Setosa
7.5	Setosa
6.9	Setosa
4.9	Setosa
8.6	Setosa
8.4	Setosa
8.8	Virginica
9.5	Setosa
10.7	Virginica
7.7	Versicolor
7.4	Virginica
9.3	Setosa
9.4	Virginica
8.0	Versicolor
9.2	Setosa
10.2	Virginica
8.6	Setosa
9.3	Virginica
7.2	Setosa
6.5	Setosa
10.7	Virginica
10.2	Setosa
10.5	Versicolor
5.6	Setosa
7.3	Virginica
9.0	Versicolor
5.4	Setosa
9.9	Virginica
8.4	Virginica
8.0	Versicolor
7.7	Versicolor
8.9	Versicolor
7.5	Versicolor
10.0	Setosa
