sepal.width	petal.length	variety
4.9	6.0	Setosa
3.5	5.5	Virginica
6.4	5.6	Virginica
3.1	6.9	Virginica
5.2	6.0	Setosa
6.9	10.3	Virginica
4.1	4.5	Versicolor
4.5	6.1	Setosa
5.1	2.0	Setosa
6.8	8.8	Versicolor
4.4	4.6	Setosa
4.7	2.5	Setosa
3.4	7.8	Versicolor
4.6	7.9	Versicolor
4.8	7.6	Virginica
4.6	4.4	Setosa
5.1	4.9	Setosa
6.2	9.9	Virginica
5.2	5.3	Virginica
3.3	8.7	Versicolor
4.4	8.1	Versicolor
4.2	7.1	Versicolor
3.5	6.4	Virginica
7.0	7.5	Virginica
3.0	7.6	Versicolor
3.0	6.8	Virginica
4.0	10.6	Virginica
3.8	9.2	Virginica
6.9	4.5	Setosa
6.7	7.2	Versicolor
5.8	3.2	Setosa
3.7	7.4	Versicolor
7.5	6.6	Versicolor
5.7	9.7	Virginica
5.2	8.6	Virginica
3.9	4.7	Versicolor
3.3	9.4	Virginica
3.9	2.1	Setosa
4.7	6.6	Virginica
6.2	6.5	Virginica
6.4	5.7	Versicolor
3.1	3.0	Setosa
6.5	7.8	Virginica
4.8	3.1	Setosa
2.5	5.5	Virginica
7.0	8.2	Versicolor
6.8	3.3	Versicolor
5.8	6.6	Versicolor
3.2	1.3	Setosa
6.0	5.1	Setosa
3.5	2.3	Setosa
7.9	4.4	Setosa
7.2	8.2	Versicolor
7.3	7.2	Virginica
7.3	3.2	Setosa
4.5	6.9	Versicolor
4.2	7.3	Virginica
4.6	3.5	Setosa
3.5	4.9	Versicolor
3.8	6.1	Virginica
7.2	5.6	Virginica
5.5	6.5	Versicolor
4.5	4.1	Setosa
6.5	5.5	Versicolor
3.3	5.0	Versicolor
5.3	1.3	Setosa
6.3	1.9	Setosa
3.0	6.8	Virginica
4.5	5.8	Setosa
6.8	10.5	Virginica
3.5	5.0	Versicolor
4.6	6.0	Virginica
4.3	7.2	Versicolor
5.0	2.0	Setosa
2.9	7.3	Versicolor
3.9	6.0	Versicolor
3.7	7.0	Virginica
6.2	8.5	Versicolor
4.4	3.7	Setosa
6.5	6.9	Versicolor
7.8	4.4	Setosa
4.0	8.1	Virginica
5.5	5.5	Versicolor
7.0	6.7	Versicolor
4.9	6.0	Setosa
5.9	4.5	Setosa
3.7	4.7	Setosa
7.2	2.6	Setosa
4.4	7.1	Virginica
3.7	5.0	Setosa
6.4	7.3	Versicolor
7.5	2.4	Setosa
6.0	6.6	Virginica
5.2	2.4	Setosa
5.2	7.0	Versicolor
3.0	1.9	Setosa
4.8	4.8	Virginica
6.5	7.0	Virginica
4.6	9.2	Versicolor
5.5	3.9	Setosa
7.6	5.0	Setosa
7.7	5.3	Versicolor
4.8	8.1	Versicolor
3.8	8.4	Versicolor
3.3	5.1	Virginica
