sepal.width	petal.length	variety
8.4	5.5	Setosa
4.2	5.3	Virginica
4.7	6.1	Virginica
5.3	6.7	Virginica
6.0	8.6	Versicolor
3.1	5.5	Setosa
5.3	1.7	Setosa
6.7	3.5	Setosa
5.2	1.9	Setosa
5.7	7.4	Virginica
2.3	6.3	Versicolor
4.6	7.9	Virginica
5.7	7.4	Virginica
5.3	7.8	Virginica
2.0	6.5	Versicolor
5.3	9.7	Virginica
4.0	9.0	Versicolor
7.9	3.0	Setosa
4.0	3.1	Setosa
7.8	2.9	Setosa
4.8	6.6	Virginica
3.7	5.9	Versicolor
6.0	7.8	Virginica
5.5	1.4	Setosa
4.8	4.6	Versicolor
7.2	6.5	Versicolor
4.4	6.8	Versicolor
6.4	3.4	Setosa
6.2	5.5	Setosa
7.8	3.2	Setosa
7.1	2.9	Setosa
4.1	8.4	Versicolor
4.1	4.1	Setosa
5.7	8.7	Versicolor
7.0	9.5	Virginica
6.6	5.0	Setosa
3.1	2.5	Setosa
3.9	2.6	Setosa
4.6	9.9	Virginica
4.4	1.7	Setosa
3.5	10.6	Virginica
5.0	10.0	Virginica
6.1	4.4	Versicolor
6.4	9.8	Virginica
3.0	8.7	Versicolor
4.0	9.7	Virginica
6.5	3.4	Setosa
6.0	6.5	Versicolor
4.3	6.3	Versicolor
4.9	5.6	Virginica
5.0	7.1	Virginica
5.3	6.0	Versicolor
5.1	4.0	Setosa
7.1	4.0	Versicolor
4.2	8.0	Versicolor
4.0	7.4	Virginica
7.5	6.5	Versicolor
7.3	8.7	Versicolor
6.3	8.4	Virginica
4.4	6.0	Versicolor
7.4	6.2	Versicolor
5.0	6.1	Virginica
3.8	2.6	Setosa
3.7	9.5	Virginica
4.0	7.9	Virginica
6.6	7.9	Versicolor
6.9	4.6	Setosa
5.1	10.6	Virginica
5.9	2.4	Setosa
7.5	2.3	Setosa
6.3	2.8	Setosa
7.2	4.1	Versicolor
4.0	8.5	Virginica
3.6	7.0	Versicolor
4.9	2.7	Setosa
3.6	10.0	Virginica
4.9	5.1	Versicolor
6.7	6.5	Versicolor
6.1	5.0	Setosa
3.9	6.5	Versicolor
6.8	5.4	Versicolor
7.0	2.3	Setosa
3.5	8.1	Versicolor
5.6	10.1	Virginica
6.2	5.6	Virginica
7.0	8.3	Virginica
4.5	5.9	Versicolor
7.1	5.9	Setosa
6.0	9.0	Versicolor
6.6	8.1	Virginica
3.4	8.7	Versicolor
5.8	7.6	Virginica
7.4	3.5	Setosa
3.4	5.4	Virginica
4.2	5.3	Versicolor
6.9	3.8	Setosa
6.4	4.3	Versicolor
6.0	5.4	Versicolor
3.3	7.6	Virginica
6.5	3.6	Setosa
4.2	5.3	Virginica
4.3	1.9	Setosa
8.2	4.5	Setosa
5.0	5.5	Setosa
7.7	2.2	Setosa
