sepal.length	variety
9.1	Setosa
5.4	Versicolor
5.9	Virginica
10.9	Virginica
5.9	Setosa
6.6	Setosa
7.7	Virginica
5.4	Setosa
10.1	Versicolor
8.5	Setosa
9.4	Versicolor
9.3	Virginica
11.4	Virginica
10.8	Virginica
6.9	Versicolor
7.8	Virginica
7.5	Versicolor
5.3	Setosa
8.5	Setosa
9.1	Versicolor
5.6	Setosa
8.1	Versicolor
6.3	Versicolor
7.6	Setosa
5.7	Virginica
9.7	Virginica
6.7	Virginica
6.4	Setosa
8.0	Versicolor
6.7	Setosa
8.9	Virginica
7.3	Versicolor
7.4	Setosa
9.4	Setosa
8.4	Setosa
9.5	Versicolor
8.3	Versicolor
10.6	Versicolor
8.8	Virginica
9.3	Versicolor
6.7	Versicolor
10.3	Versicolor
5.8	Virginica
6.6	Virginica
10.3	Versicolor
8.8	Versicolor
7.7	Versicolor
10.9	Virginica
9.2	Versicolor
6.1	Versicolor
10.4	Versicolor
12.2	Virginica
9.0	Setosa
4.9	Virginica
10.3	Virginica
7.9	Virginica
6.4	Versicolor
7.4	Setosa
11.6	Virginica
7.8	Setosa
8.7	Versicolor
6.5	Setosa
6.7	Versicolor
8.9	Setosa
10.2	Versicolor
6.6	Versicolor
6.3	Virginica
10.7	Virginica
9.5	Setosa
11.1	Virginica
10.2	Setosa
8.3	Setosa
7.5	Setosa
7.0	Versicolor
10.8	Virginica
9.1	Versicolor
7.6	Setosa
6.9	Virginica
7.2	Versicolor
8.5	Versicolor
6.0	Versicolor
7.5	Virginica
10.9	Virginica
10.4	Versicolor
6.8	Virginica
9.3	Setosa
6.8	Virginica
5.5	Versicolor
10.2	Versicolor
6.7	Virginica
5.1	Versicolor
7.7	Versicolor
6.4	Setosa
9.6	Setosa
10.9	Virginica
6.5	Versicolor
5.8	Setosa
7.9	Virginica
9.5	Versicolor
5.2	Setosa
5.2	Versicolor
9.7	Virginica
10.7	Virginica
10.0	Virginica
9.1	Setosa
