petal.width	variety
6.5	Virginica
3.5	Versicolor
5.6	Virginica
3.2	Setosa
0.2	Setosa
4.8	Virginica
2.1	Virginica
3.7	Setosa
3.9	Setosa
1.4	Setosa
2.7	Setosa
2.9	Virginica
3.9	Setosa
2.5	Virginica
5.8	Virginica
3.7	Versicolor
3.7	Setosa
6.5	Virginica
0.7	Setosa
5.9	Versicolor
2.8	Setosa
2.1	Setosa
4.0	Versicolor
4.7	Setosa
2.3	Virginica
5.3	Virginica
2.7	Versicolor
2.2	Setosa
2.7	Setosa
3.8	Versicolor
3.8	Versicolor
5.4	Virginica
2.8	Virginica
5.5	Versicolor
1.2	Setosa
3.8	Versicolor
3.3	Virginica
4.3	Virginica
2.1	Versicolor
1.4	Versicolor
3.8	Setosa
4.9	Virginica
4.3	Versicolor
4.1	Versicolor
3.8	Virginica
4.2	Virginica
5.8	Virginica
0.8	Setosa
4.0	Virginica
6.1	Virginica
1.8	Versicolor
5.4	Versicolor
3.8	Versicolor
2.4	Setosa
1.5	Setosa
0.7	Setosa
3.4	Virginica
3.7	Setosa
3.8	Virginica
0.9	Setosa
1.8	Setosa
5.3	Virginica
3.5	Versicolor
0.3	Setosa
6.0	Virginica
6.4	Virginica
4.7	Setosa
6.3	Virginica
2.4	Setosa
3.5	Versicolor
2.1	Versicolor
5.5	Versicolor
5.0	Versicolor
0.7	Setosa
2.9	Versicolor
0.2	Setosa
2.2	Versicolor
0.2	Setosa
6.1	Virginica
0.7	Setosa
1.2	Setosa
2.8	Setosa
2.2	Setosa
4.0	Versicolor
2.9	Versicolor
2.9	Virginica
7.0	Virginica
0.7	Setosa
2.2	Setosa
2.1	Virginica
2.1	Setosa
1.9	Setosa
1.2	Setosa
1.8	Virginica
4.5	Virginica
1.6	Versicolor
4.5	Virginica
1.7	Versicolor
3.0	Versicolor
1.8	Virginica
3.5	Versicolor
6.2	Virginica
5.0	Versicolor
3.3	Versicolor
3.7	Virginica
