petal.length	petal.width	variety
4.4	5.4	Versicolor
4.7	1.9	Versicolor
6.6	2.8	Versicolor
6.3	4.6	Versicolor
9.6	2.7	Virginica
5.1	4.3	Virginica
2.0	1.7	Setosa
4.8	1.8	Setosa
4.0	1.2	Setosa
5.0	5.2	Versicolor
5.7	5.2	Versicolor
6.4	0.9	Setosa
8.0	1.6	Versicolor
2.9	1.1	Setosa
4.3	2.2	Setosa
8.1	4.6	Virginica
10.6	4.4	Virginica
8.5	3.4	Virginica
5.3	4.4	Virginica
6.1	4.0	Virginica
2.3	0.2	Setosa
5.5	5.6	Virginica
5.7	0.4	Setosa
2.6	0.6	Setosa
2.0	2.6	Setosa
3.8	5.0	Versicolor
6.2	5.0	Versicolor
5.8	3.5	Versicolor
4.3	4.4	Setosa
4.0	2.9	Setosa
8.2	6.6	Virginica
6.9	2.1	Versicolor
9.4	6.5	Virginica
4.6	2.6	Setosa
6.3	6.7	Virginica
9.7	5.7	Virginica
4.9	2.2	Setosa
1.5	3.2	Setosa
6.0	3.6	Versicolor
4.6	3.0	Versicolor
5.2	1.4	Versicolor
7.4	4.0	Versicolor
5.9	1.4	Versicolor
7.9	3.8	Virginica
9.1	3.9	Virginica
8.0	1.3	Versicolor
9.0	5.0	Virginica
2.1	2.2	Setosa
4.9	3.4	Versicolor
8.6	5.6	Versicolor
2.5	2.7	Setosa
7.6	2.5	Versicolor
9.4	5.1	Virginica
9.0	4.5	Versicolor
6.3	5.8	Versicolor
2.0	1.4	Setosa
10.0	4.3	Virginica
4.5	3.0	Versicolor
2.4	2.2	Setosa
7.6	3.4	Virginica
9.6	1.9	Virginica
7.4	1.7	Versicolor
3.4	3.7	Setosa
8.7	3.0	Virginica
6.9	3.3	Virginica
5.0	3.3	Versicolor
6.1	4.4	Setosa
4.0	0.8	Setosa
6.2	3.5	Virginica
5.0	0.4	Setosa
10.4	4.1	Virginica
9.1	3.5	Virginica
7.6	5.3	Versicolor
4.4	2.2	Setosa
8.6	5.1	Virginica
7.2	5.6	Versicolor
3.4	3.3	Setosa
4.3	1.7	Setosa
7.3	1.8	Virginica
7.1	2.5	Virginica
7.2	3.5	Virginica
2.1	1.7	Setosa
8.0	5.2	Virginica
6.2	1.7	Versicolor
5.2	2.3	Versicolor
7.2	1.5	Versicolor
1.2	3.7	Setosa
7.6	2.9	Virginica
7.6	6.4	Virginica
4.8	2.3	Virginica
5.5	2.0	Versicolor
3.6	0.7	Setosa
3.9	1.7	Setosa
6.9	5.5	Versicolor
5.5	5.5	Versicolor
5.5	5.0	Versicolor
5.4	3.2	Setosa
9.5	6.3	Virginica
7.3	5.8	Virginica
8.6	4.3	Virginica
6.3	4.1	Virginica
7.6	5.8	Virginica
6.2	4.7	Setosa
2.9	0.2	Setosa
6.5	2.5	Versicolor
