petal.length	petal.width	variety
1.8	4.7	Setosa
9.8	3.3	Virginica
4.4	0.6	Setosa
6.1	6.9	Virginica
9.4	6.8	Virginica
7.5	6.2	Virginica
7.9	2.9	Versicolor
6.0	5.2	Versicolor
4.7	4.7	Versicolor
7.1	4.5	Versicolor
9.1	4.6	Versicolor
8.9	6.3	Virginica
2.0	4.9	Setosa
9.2	3.2	Virginica
6.2	3.5	Versicolor
7.6	4.2	Virginica
9.9	4.8	Virginica
2.5	4.9	Setosa
5.0	1.2	Setosa
8.1	5.3	Versicolor
1.6	4.6	Setosa
1.5	3.7	Setosa
7.4	4.0	Virginica
5.1	2.7	Setosa
6.5	3.2	Versicolor
7.3	2.6	Versicolor
8.1	2.1	Virginica
1.1	1.1	Setosa
5.0	2.3	Versicolor
1.9	4.2	Setosa
1.9	2.7	Setosa
8.1	2.9	Versicolor
8.1	2.4	Virginica
6.9	3.1	Virginica
6.8	5.8	Versicolor
5.7	3.3	Setosa
4.8	1.5	Versicolor
6.6	3.9	Virginica
3.1	1.2	Setosa
4.5	0.7	Setosa
5.9	5.5	Versicolor
9.2	5.0	Virginica
7.5	4.0	Versicolor
8.0	2.5	Versicolor
9.7	3.0	Virginica
9.4	4.6	Virginica
8.3	1.4	Versicolor
7.3	4.3	Versicolor
6.0	1.8	Versicolor
2.1	3.9	Setosa
4.9	4.7	Setosa
5.6	4.7	Setosa
4.4	4.1	Versicolor
7.3	2.5	Versicolor
3.9	3.8	Setosa
7.8	2.8	Virginica
9.8	5.3	Virginica
10.6	4.9	Virginica
4.3	3.3	Setosa
2.1	4.7	Setosa
5.3	2.2	Setosa
5.4	2.4	Versicolor
6.6	4.5	Versicolor
4.6	3.3	Versicolor
4.5	1.5	Versicolor
6.1	5.3	Virginica
5.5	6.0	Virginica
8.0	5.9	Virginica
1.9	2.1	Setosa
5.9	0.4	Setosa
2.0	2.1	Setosa
9.3	2.8	Versicolor
2.7	0.2	Setosa
6.7	2.8	Virginica
4.0	0.7	Setosa
4.4	3.7	Setosa
7.5	1.5	Versicolor
8.3	5.6	Virginica
8.1	3.8	Virginica
3.4	0.7	Setosa
6.0	2.9	Setosa
2.9	2.8	Setosa
1.5	1.7	Setosa
1.3	4.2	Setosa
5.1	3.4	Virginica
5.5	4.2	Setosa
10.1	6.6	Virginica
5.6	4.0	Virginica
6.1	1.9	Virginica
3.7	1.2	Setosa
4.9	5.7	Versicolor
5.7	2.5	Versicolor
9.0	5.1	Virginica
7.5	5.3	Virginica
9.7	4.0	Virginica
6.4	4.9	Versicolor
5.5	1.2	Setosa
2.0	3.2	Setosa
7.2	2.6	Versicolor
3.8	4.9	Setosa
6.4	5.7	Versicolor
7.5	3.1	Versicolor
5.2	6.8	Virginica
9.7	4.6	Virginica
6.0	3.0	Versicolor
